desktopusdeBlo40,desktopusdeBlo90,desktopusdeBus82,desktopusdeGam94,desktopusdeGen08,desktopusdeGen19,desktopusdeGen25,desktopusdeGen31,desktopusdeGen34,desktopusdeGen36,desktopusdeGen39,desktopusdeGen47,desktopusdeGen53,desktopusdeGen58,desktopusdeGen60,desktopusdeGen64,desktopusdeGen66,desktopusdeGen70,desktopusdeGen71,desktopusdeGen75,desktopusdeGen76,desktopusdeGen83,desktopusdeGen88,desktopusdeGen89,desktopusdeGen92,desktopusdeLif38,desktopusdeLif59,desktopusdeLif69,desktopusdePho03,desktopusdePho16,desktopusdePho21,desktopusdePho33,desktopusdePho54,desktopusdePho63,desktopusdeReu01,desktopusdeReu45,desktopusdeTra15,desktopusdeVid93,desktopusenBlo40,desktopusenBlo56,desktopusenBlo90,desktopusenBus62,desktopusenBus68,desktopusenBus82,desktopusenBus91,desktopusenGam13,desktopusenGam32,desktopusenGam44,desktopusenGam94,desktopusenGen06,desktopusenGen08,desktopusenGen19,desktopusenGen20,desktopusenGen25,desktopusenGen28,desktopusenGen31,desktopusenGen34,desktopusenGen36,desktopusenGen37,desktopusenGen39,desktopusenGen41,desktopusenGen42,desktopusenGen47,desktopusenGen49,desktopusenGen52,desktopusenGen53,desktopusenGen57,desktopusenGen58,desktopusenGen60,desktopusenGen64,desktopusenGen65,desktopusenGen66,desktopusenGen70,desktopusenGen71,desktopusenGen75,desktopusenGen76,desktopusenGen78,desktopusenGen83,desktopusenGen85,desktopusenGen88,desktopusenGen89,desktopusenGen92,desktopusenLif04,desktopusenLif07,desktopusenLif09,desktopusenLif10,desktopusenLif11,desktopusenLif12,desktopusenLif17,desktopusenLif18,desktopusenLif22,desktopusenLif27,desktopusenLif29,desktopusenLif30,desktopusenLif35,desktopusenLif38,desktopusenLif43,desktopusenLif46,desktopusenLif48,desktopusenLif55,desktopusenLif59,desktopusenLif61,desktopusenLif69,desktopusenLif72,desktopusenLif79,desktopusenLif81,desktopusenPho02,desktopusenPho03,desktopusenPho16,desktopusenPho21,desktopusenPho23,desktopusenPho24,desktopusenPho33,desktopusenPho50,desktopusenPho51,desktopusenPho54,desktopusenPho63,desktopusenPho67,desktopusenPho80,desktopusenPho87,desktopusenReu01,desktopusenReu05,desktopusenReu14,desktopusenReu45,desktopusenTra15,desktopusenTra74,desktopusenTra86,desktopusenVid26,desktopusenVid73,desktopusenVid84,desktopusenVid93,desktopusesBlo40,desktopusesBlo56,desktopusesBus82,desktopusesGam32,desktopusesGam94,desktopusesGen08,desktopusesGen19,desktopusesGen20,desktopusesGen25,desktopusesGen31,desktopusesGen34,desktopusesGen36,desktopusesGen39,desktopusesGen47,desktopusesGen53,desktopusesGen58,desktopusesGen60,desktopusesGen64,desktopusesGen66,desktopusesGen70,desktopusesGen71,desktopusesGen75,desktopusesGen76,desktopusesGen83,desktopusesGen88,desktopusesGen89,desktopusesLif30,desktopusesLif38,desktopusesLif69,desktopusesPho03,desktopusesPho16,desktopusesPho21,desktopusesPho24,desktopusesPho51,desktopusesReu01,desktopusesReu45,desktopusesTra15,desktopusesVid93,desktopuszhBlo40,desktopuszhBlo56,desktopuszhBlo90,desktopuszhGam94,desktopuszhGen19,desktopuszhGen20,desktopuszhGen25,desktopuszhGen31,desktopuszhGen34,desktopuszhGen36,desktopuszhGen39,desktopuszhGen47,desktopuszhGen53,desktopuszhGen58,desktopuszhGen60,desktopuszhGen64,desktopuszhGen66,desktopuszhGen75,desktopuszhGen76,desktopuszhGen83,desktopuszhGen89,desktopuszhLif30,desktopuszhLif38,desktopuszhLif55,desktopuszhLif69,desktopuszhPho03,desktopuszhPho21,desktopuszhPho33,desktopuszhVid93
10.28595436,4.473790093,7.310596202,14.54992843,79.22553712,1913.60169,32.79001663,137.2052533,1138.122927,18.47614674,503.9715671,118.2683449,842.3607453,34.29570351,302.3662296,732.4756954,806.9084595,9.026985497,4.102472357,249.9864353,763.8965498,73.74167744,150.6011747,1173.747418,13.28344888,40.31901203,7.584391385,165.7087884,17.39635948,20.3243628,158.9483307,32.01592669,51.5244182,4.532673046,29.87243247,35.77092141,101.5611393,1699.991073,176.5890991,54.1029919,105.2416199,16.47962286,23.06731268,73.41705138,7.388912293,6.471579492,270.9530358,21.3087815,381.7711609,337.8240687,341.5971202,19626.71442,874.5738459,373.7310807,15.98914782,763.1081514,5419.473145,684.4675285,19.29383371,2443.255837,114.5769607,226.6258005,1154.84099,433.7450554,60.63397757,2016.511186,55.16908819,912.8708455,3038.572332,2295.274861,15.28708642,3463.34231,266.8643183,123.7367998,1325.119407,4909.991887,57.48101568,473.4107783,2322.581482,1325.241882,3887.232117,581.1732493,260.9653184,55.12072407,52.87981624,31.69942387,30.3101432,35.87077377,51.89083464,11.06691059,216.0439489,149.0343798,377.3217035,266.9829153,31.77864364,325.1429303,107.3670895,5.175671767,30.13352997,176.1995608,41.16449772,41.81847069,751.0182473,1461.269463,47.26128789,23.08980563,71.26686707,93.07755444,276.4145339,689.828566,46.11783252,30.82190003,340.00279,196.9877006,92.1120167,92.78890752,167.5812978,77.46855505,6.671289493,68.39297352,671.3548681,403.2120798,89.58748166,121.143953,290.3377405,8.862307501,202.8975568,270.749521,30.59991814,1295.607456,21685.27384,17.73855932,5.954186938,17.67233377,133.4500865,13.32638416,110.4415776,3623.488712,256.0379299,41.49397449,242.855341,1494.747756,76.05536304,903.7241703,163.1637365,305.3111809,8.699923447,192.5319513,358.1537273,600.1978716,13.45446732,47.87649226,278.616174,1389.500733,29.73447925,80.14355711,1330.162275,17.49052957,25.21168767,86.0799691,7.195177827,33.04331472,187.4869197,58.28662686,3.872202963,17.35311712,10.48102843,85.49999023,3274.321324,6.257513021,7.656770234,24.04011352,23.97512769,1170.681834,21.42193072,28.0835156,84.78636901,456.054304,74.53956752,7.289581932,36.23026481,167.6867274,90.96009928,161.8092821,131.4684538,302.3961035,230.7909599,468.3044829,23.1839411,194.0023456,5.027335672,9.787636342,7.317489772,37.8198855,8.313117386,106.6130011,19.50287746,1391.549824
9.157910804,4.377264379,6.857019842,14.99650104,72.80417649,1945.36576,33.63170479,145.3443356,1228.308267,17.44576345,629.6888225,125.6003562,798.0995565,32.95700436,296.3455894,388.9002431,758.4938789,10.99645641,3.405147483,237.2800179,728.0171877,70.02158396,131.2806216,1112.336783,10.1477981,39.11110376,7.758078672,149.6928824,16.91411725,25.93701017,148.1688794,34.04400273,47.96156739,4.070604485,27.59566355,35.30871529,97.77963586,1636.658144,175.0187778,51.09073293,115.8073094,15.94921969,23.69845258,68.07989859,7.908267161,5.668243282,266.3722301,20.32177096,420.3129546,279.2181365,325.5198562,19045.38509,872.718844,368.4854401,16.7791807,749.5210573,5167.674232,697.7036585,18.70846819,2123.315791,104.9457209,229.577021,1154.901914,422.8793294,58.44533498,1955.809267,51.03087596,894.5490361,2986.414674,2938.203323,14.68779083,3784.339372,223.7507501,126.9054916,1301.996455,4940.342465,57.61743942,465.3031901,1917.99487,1233.156609,3724.003465,569.2740895,240.6633553,49.12223615,45.70011584,31.28429205,29.34673216,35.1054518,47.69877117,10.89775697,222.3240972,145.2325209,353.0567947,262.7792746,32.27267217,331.4816261,109.0743677,4.940906248,30.16713262,174.6832303,36.94014908,39.41294427,684.0948677,1398.191776,50.11751353,22.6924517,67.65629543,93.60968686,272.6167469,673.4286026,43.68615596,28.8309405,329.6119722,192.3558746,82.58050404,91.12234508,164.5315497,72.76942691,6.783015669,67.72151543,636.8271781,386.9094036,87.93182251,119.3815073,261.6552247,8.625075146,194.1375503,259.7507058,36.31569827,1157.493602,19784.72871,18.71664303,5.756581716,17.62310895,140.5194162,13.53408297,113.4947918,4473.453115,257.2518482,40.03263811,249.8618526,1420.186315,78.93883445,815.6523025,173.0555531,333.7356401,9.319338061,184.3546496,334.9352835,730.656053,15.52701213,46.87336206,327.6594611,1242.358434,27.18635721,76.96253067,1522.318001,16.98647771,25.66590574,84.99274752,6.568356802,32.97901612,205.178944,52.33964895,5.38917659,15.54364184,10.22093474,83.79240066,3150.834005,5.684353234,7.983553311,21.07937352,23.36735077,1124.065087,20.83580686,29.51682997,79.01851115,459.1634844,76.10059971,9.398284452,36.9345689,160.1277295,84.86751322,163.2735175,124.5445767,302.779229,223.8701422,458.2681198,24.09799608,184.9944441,4.772177402,8.647112751,7.370716596,39.66894023,8.169683423,102.7965068,19.75787622,1398.894836
8.043439479,4.060309663,5.313138407,18.20521117,68.01612571,1939.611487,36.52675874,138.6525068,1142.156674,17.19953211,503.6448949,119.8626776,773.4619995,31.54071771,276.4221886,392.396121,761.2753512,10.42287459,3.332995429,224.2008468,683.8620952,67.02016427,131.3416283,1049.941882,6.189553266,37.02127554,7.47546832,150.5725696,16.5954606,25.87620883,139.1805048,33.02995284,43.15675204,4.859936526,27.55706636,34.92684064,93.0008491,1608.808334,175.7435563,48.46414063,116.5650954,16.86763485,22.85509732,60.66598365,7.671972613,4.913674316,262.3610355,20.61966281,424.4672115,210.9074007,310.3899561,18655.16495,877.8477044,326.9341788,16.61815989,655.3831505,5231.22728,669.5467942,19.10338066,1838.503125,104.9487451,182.0108581,1133.332076,413.4637768,56.56784308,1891.989173,54.70006071,885.3199088,3102.490418,2599.014332,14.57192274,3630.931761,237.7265941,128.0600132,1252.788321,4857.759967,56.95355553,439.6251169,2390.918927,1156.952309,3413.853658,516.546181,248.3099692,47.61795641,35.56112968,30.14674092,30.56774412,34.32918512,43.98661478,10.94239097,221.4555285,145.1373209,326.7558032,258.2521316,30.97902796,346.9805774,107.787998,4.360658523,29.53808155,143.1543754,34.2038715,37.02547182,750.6732279,1308.846744,48.19823502,23.5908236,55.92534203,97.62797625,270.1150835,652.6004335,43.25579607,25.94124077,330.7942947,197.5117822,86.61872586,90.46755262,150.9203269,68.15464327,6.560441814,68.12647523,606.103001,373.6308315,85.39776225,114.067141,262.4795503,8.279022512,186.5431757,243.2470233,34.29808934,1091.512421,17836.56592,22.88021326,5.355059044,18.26840495,137.4725854,13.48236952,116.1534914,3917.206998,251.7676364,36.46156959,246.7862643,1406.579903,74.19346044,723.8679852,155.3506235,348.1385354,9.407662867,188.8046079,301.7729959,610.8097965,15.31504766,41.47280055,337.7195326,1137.32791,25.14308843,72.35347921,1421.968008,16.53775284,25.49134405,86.15240101,5.784036794,32.30930736,178.5210895,51.96884357,4.808100208,15.85665427,9.918279751,81.71077868,3166.800698,5.680993219,8.736437903,23.87888745,20.38440965,1100.875823,20.53253778,30.39567821,75.00522646,413.4882934,74.14730579,8.620761863,35.35646943,174.1223864,84.84771389,159.1858947,115.5078114,291.6038563,221.5684981,451.7834451,23.9216968,174.4519136,5.195981498,9.949661041,6.797830641,39.32890135,8.522571447,97.09372164,19.19965434,1390.245912
5.624396923,4.363425667,4.764308892,12.61586576,66.5022298,1808.648663,36.45231017,131.8676531,1087.570178,15.74375224,413.9855352,120.054574,727.7647778,29.92999708,260.475553,220.9960633,636.5585167,8.29641738,3.007725289,213.5560405,638.2522559,62.38973049,120.348211,987.0038497,5.808868272,34.7108412,7.212403386,150.210567,15.5901724,24.95458652,131.3052625,35.81849788,41.75474162,4.411282921,26.30858692,34.55768661,87.59274751,1582.477812,156.6026462,46.14366027,106.9354138,15.63828731,21.92333491,56.61916571,7.064483791,4.350425035,258.1808289,16.56064007,366.5604544,154.8525006,288.6591766,18423.62327,853.5078356,306.8422638,15.56352189,617.6670687,4933.220589,636.0365835,20.30395957,1516.800238,96.86468323,164.943201,1081.514415,402.1745603,55.96762448,1788.808726,55.5340307,820.5196392,3072.699525,1544.402303,13.78183894,3781.622569,249.8140617,128.5605437,1197.930981,4581.184487,56.48373518,403.0316936,2034.786756,1085.535555,3253.977839,468.2959723,227.2216554,44.49678596,34.16907219,28.03618307,29.06228315,32.4434695,39.80000138,9.216666616,203.3597329,139.849019,300.0069768,242.6880983,29.30479537,331.5967886,104.6952139,3.87279586,26.51415637,162.0585445,36.28896728,34.44851384,837.535563,1246.224661,44.97352148,21.9473333,59.24017535,93.67027604,256.8354862,614.5493752,44.19765937,26.17834076,329.6954993,182.6874226,87.3586768,80.55207982,135.5515935,61.89973598,6.78512865,64.04863745,573.0761856,356.111176,80.46898308,106.1705045,256.2561562,7.173378107,186.4458937,237.6188109,31.42328143,1087.004704,17392.78579,16.11839784,4.888394004,16.72026816,142.9636318,12.74790652,106.2453021,3837.038515,242.9370318,32.87735986,231.1258475,1332.876981,71.8883556,575.5555309,154.0973195,315.0629465,6.319638093,190.969951,262.8989896,543.0087701,13.13514244,38.41595238,310.5335633,1086.513761,22.16405159,65.76879419,1434.552317,15.1507693,24.39151258,81.25559576,5.163265999,30.97471577,173.8097401,42.15498381,3.932226691,16.10180428,9.814803486,70.9905639,3000.045879,5.652787449,7.525338273,22.75337554,21.12024525,1049.875894,20.10246987,26.9706976,72.77136274,423.6300155,88.71906012,7.104529041,35.03385661,167.2419986,77.96574922,153.3880716,110.9672411,280.8828069,221.4794077,440.3801024,22.88871409,166.6161903,4.763026304,10.20620352,7.019416951,38.03022731,8.953196847,90.24994235,18.92616134,1336.893038
5.148586985,3.886664522,3.329782538,14.16952128,65.71846409,1570.413434,29.6279984,115.7969331,922.0527618,15.67180887,161.9558981,116.2253083,687.5033839,26.95372664,241.221729,354.756384,479.1289069,8.665117346,2.237779767,193.6768396,575.8958328,57.22855597,111.8523967,922.0304224,3.957226692,35.53232979,6.675548056,149.8690796,13.73340395,23.85669799,117.0988203,33.99060972,31.97268901,3.678255683,26.04473845,34.22899312,76.14645526,1553.496711,141.0454845,43.28394224,90.64077773,14.83597581,20.33506303,50.03458921,6.578176084,4.266567354,252.8582053,16.40104097,296.7543094,101.3777956,284.6579162,17652.87722,812.6356699,276.4438924,14.67158151,631.6296148,4467.29924,570.2073237,21.24109598,1182.906261,90.94833263,170.1401837,946.6652134,385.7070159,54.34914986,1701.265466,46.07154867,770.5766316,2905.750194,904.0835713,12.73231519,2984.969747,208.1410017,114.9317439,1106.159341,4031.449521,55.92601365,364.2125801,2322.067045,970.7653759,3049.659404,414.2911852,210.4039013,37.57166397,27.25973862,25.6969237,26.0780132,28.26133141,35.54596287,10.18749055,163.6134464,129.5178341,275.6190629,228.0151668,27.31182871,310.1691231,103.1204803,3.246553093,23.25289851,150.6320833,29.73441722,32.03522475,800.5011587,1182.499492,41.9392365,20.44948766,73.78396895,74.02069223,259.2239187,563.7494793,41.00910987,24.10760361,305.1384894,173.8505221,73.21964384,71.03804859,122.5875259,58.58263575,6.220993116,57.83628249,542.4292069,338.8590102,72.89450804,101.1119007,219.8259906,5.973216422,168.6158023,207.9137049,28.81711894,1151.649993,16486.10025,14.73033123,4.71496044,12.62357893,132.5975026,11.45283135,84.17560831,3251.899824,226.0613938,30.06320634,204.1306394,1176.739694,61.10012235,560.8666832,122.0907789,242.274875,1.41047113,169.2541424,221.6610078,434.6675558,12.90238201,33.11086702,256.2612721,1023.662688,20.34884663,59.2132676,1171.409764,13.88565971,21.08476867,73.20885394,4.258649155,28.16328621,139.9385058,43.73295568,4.603010672,14.09501722,8.904876383,57.3617183,2882.077455,5.153304161,7.447539364,21.2445039,18.52125944,1022.319699,19.4448025,24.67575824,69.32514165,371.5167743,75.95241643,5.707912755,31.97851379,138.7806282,73.16341973,141.9498794,100.1930218,261.2238534,212.8492985,414.8447222,22.64529852,155.0696203,4.134214583,8.594567031,6.373249972,39.4227359,7.96792229,86.74904332,17.28843562,1366.239155
6.208704449,3.398669733,2.843343822,13.97149772,57.128702,1422.541325,21.77884913,86.64508744,741.3838399,14.81952247,23.52719161,114.3393209,641.4135879,24.98283052,225.7552273,242.157428,385.3107094,7.045536836,1.885245151,165.8983843,542.8174056,52.36726343,92.58984639,854.8291017,1.590183694,35.15449982,8.040951298,142.9830438,12.42108412,20.44373826,110.0883573,25.85674064,30.4910823,2.307603577,22.71630676,33.864433,74.96219133,1451.811523,142.7394846,41.09504772,71.78554073,14.44266102,18.6108938,41.88209885,5.85624018,4.095862175,248.7811363,13.98688363,259.7219538,19.95514293,259.1691268,16817.81694,765.5935138,227.0086476,14.23334506,535.4952195,3853.213019,455.8224661,20.4260314,869.3581459,84.84226296,135.2085376,790.9042381,371.0267281,52.65025644,1598.269208,36.53064833,698.4812216,2618.735834,-12.76878194,11.63140946,2126.533302,186.8947635,104.8861016,1011.523374,3667.8021,55.0718159,307.7516343,2156.918189,847.1229366,2807.009721,363.4988036,178.3485159,30.60360006,25.50613152,22.64563924,22.72140461,25.36795377,30.99971974,8.215762333,142.5666302,120.8201335,254.0038759,210.0921299,26.07360738,293.4201173,101.8778168,3.080434666,22.59154839,128.0153831,26.9964772,29.46887826,724.5268136,1120.706219,35.87704796,18.55324689,57.00018111,51.60357561,249.2683443,531.2443679,38.6276558,21.51148126,269.1253973,164.7142169,68.31125435,64.57127242,115.2945066,52.54076308,5.864562781,52.61007732,511.0241565,321.6517434,62.07779027,99.07065263,178.0241082,5.533059474,154.3141124,205.1099728,22.03765526,1118.42017,15104.63977,15.14065946,4.247243552,9.374799648,135.6728109,10.91103017,61.13658314,2292.851896,213.8282904,29.208827,174.314507,1188.797912,47.87403904,456.6975053,92.71829784,175.9344805,-0.809017164,147.6785843,224.8580294,280.8264241,11.31289083,30.54574258,215.0643549,835.6921024,17.52043622,52.86228856,898.3840023,13.4620913,19.9298834,59.46009814,4.131330457,25.1453203,103.0133585,30.08763776,2.856456462,11.8078322,8.221723622,51.75324693,2859.537521,4.68201582,7.361818298,21.4307556,13.96373473,1033.050756,17.38783623,24.58731866,68.05560423,343.6748152,57.34027771,3.691723142,32.95371404,137.77701,68.97210674,117.3434854,93.46424992,269.206634,195.5957812,394.7570141,19.28236546,140.65836,5.176029634,8.390497733,5.673972548,39.27960987,6.833616501,81.71969602,15.84792099,1342.50265
6.369859718,3.546340506,1.136137773,7.816156339,58.7064855,1311.819704,18.26557286,74.60132901,754.2222986,12.67892837,-39.34169078,69.688927,588.6005481,23.34414673,212.9427249,64.85488865,333.8510055,5.921674472,1.687493265,158.1958815,489.3453293,48.12090635,80.21165303,785.8133161,-1.22479307,35.75521148,7.995949575,138.5227108,12.6796218,20.45805975,104.0503431,23.71877919,24.01474003,1.007157904,22.87538788,33.37153347,73.15159442,1339.49736,125.0229353,38.27874976,74.87873447,12.53099388,16.38636633,38.85748787,5.488176564,4.017664374,244.8922977,11.59541696,263.0192213,-45.6801941,250.4239345,16025.69088,718.8406184,198.1193709,12.84777489,457.8897286,3754.693339,424.6737807,15.59168281,546.7163872,73.01367716,114.5441762,767.9428491,358.7090569,49.52036493,1518.865292,30.58880919,608.1713584,2351.874595,1279.024114,10.50341937,1705.558662,164.6797086,92.74317857,861.3329698,3398.215429,54.39995709,297.1274892,2139.594237,749.0430654,2612.302492,357.0308553,167.45796,25.40889059,22.36529519,18.2589999,21.70104658,23.91228226,25.58693026,10.11603483,144.8876298,116.7030625,232.2340479,192.4084527,24.61805387,279.6861,101.552704,2.168768263,20.9528667,138.8717758,26.60433078,26.8768155,659.1787023,1058.400054,33.55729071,16.44501105,51.58980501,52.06879467,231.8040371,511.6690216,37.01365794,21.00675664,237.5231986,158.7187794,60.17827568,52.00393228,104.5210502,45.94015549,5.127950656,49.3548794,478.8894056,303.9464889,52.509479,95.73254379,203.0088731,5.858700863,145.527684,195.945651,22.22433081,974.320489,15488.98315,15.13228526,3.984502407,10.55409878,132.8159178,10.08924557,57.91506258,2414.27956,200.4206678,21.42729187,129.2902674,884.2780856,43.35929832,391.9013678,87.28877181,168.8692902,5.994388294,133.4655477,205.0778959,188.7950722,7.525839956,28.77959556,221.1491279,732.7720092,15.1005939,46.55936426,845.2400926,12.31863052,19.21693959,54.65731233,3.322049644,25.60207909,102.5510723,31.0379329,2.609301908,12.39166829,8.680087134,44.84342908,2605.478929,4.846168562,6.1339181,21.56550106,13.60777804,920.7005362,16.52250841,24.79012056,65.08693341,334.9216458,46.96318452,2.916774889,29.6444371,125.4014021,65.9075946,106.8429583,88.46831958,244.1537304,178.4247237,385.3212626,16.19843337,130.013168,3.951481314,6.446955893,6.215149548,37.17023395,6.767532863,75.52299015,15.88530443,1317.332908
7.606220713,4.398550584,7.359520841,17.7234261,75.17811896,1928.426507,38.53122178,129.5284727,1159.931812,18.61076609,558.278946,128.143165,826.0999581,34.76116578,295.5371005,321.7768572,791.4912713,9.730719513,3.716092809,244.3279698,754.4709005,74.35010446,154.29687,1175.24409,13.15817349,40.73664127,7.577965801,165.0344902,17.09179115,24.62787849,156.3055366,35.62216039,46.32943887,3.015462407,27.50191767,34.63106974,101.6072619,1674.210628,176.5052121,53.37000468,113.3778862,17.48459348,22.7354073,70.77173033,8.064592965,5.260576382,266.6462571,20.7933106,443.662298,290.083339,337.0613462,19226.75018,880.7844093,356.0974448,16.16683722,753.4951088,5055.410474,688.5408342,18.10066403,2443.561233,115.5874948,226.3061647,1152.529649,440.0935812,65.69232602,2030.898091,52.70070494,909.6183923,3022.005457,2759.939611,14.71836525,3343.902537,274.6161914,124.4055263,1299.835342,5045.760933,61.44033439,483.0541632,2662.121913,1328.598424,3807.51845,586.0537824,272.4034438,48.31966084,55.28551449,28.98002452,29.0076947,36.24334076,50.74151881,10.59768095,144.75526,147.7659163,368.72943,268.1451162,32.79246092,321.3380697,99.45129547,5.215912042,29.1055148,184.7011549,39.91772345,41.30201843,944.2500338,1442.482149,44.2398534,23.37621756,68.90718483,94.53632525,279.8669678,720.502888,44.58143597,30.30575432,340.9855107,193.8772413,93.26838051,87.03306946,160.7737301,76.27417525,6.916071429,67.21075413,668.8008396,406.416347,88.1357411,118.0976932,279.6572596,8.289709876,200.1992964,249.3184314,30.95614275,1284.285744,16211.84944,20.35490693,6.380831939,18.441411,133.1855914,13.99294796,101.4280008,3640.142572,253.2234412,40.11603416,239.1243602,1452.677484,73.15178229,879.7419478,136.0985755,337.0225257,16.48142036,196.3451873,366.4257787,625.0424855,13.11487362,43.69321663,298.9419198,1375.371204,29.43902772,80.52735333,1198.290531,17.26120851,24.46800802,84.48379974,6.480370197,32.75330055,160.969576,42.46955213,4.290892398,16.13879719,10.5012817,84.34096959,3351.144246,5.872357412,8.201161994,23.99166064,21.60010357,1185.879249,21.13013643,28.72125587,82.6846693,417.5213281,78.53784451,10.41033519,36.98419212,166.7968691,91.05003969,167.5009527,127.5564313,300.2243433,209.7281307,479.8261678,23.6168089,194.7140865,5.874170566,9.266051525,6.694791474,41.35876553,7.89995157,108.3046981,19.80996357,1374.469462
8.88502871,4.352032043,6.073881645,16.81814755,70.79174962,1850.809867,37.51676478,130.1547028,1143.208364,17.99020585,603.4503028,124.7600765,791.1786718,33.54801528,281.2370006,450.1174201,698.173759,10.18057464,3.333456239,234.7105574,717.9877639,69.53133925,151.5405964,1110.129197,10.28686533,39.61936229,7.353853828,161.0129349,16.04095049,24.51535405,149.6483195,33.39001004,47.03800185,3.745259174,31.49555002,33.72121417,94.35524148,1638.480326,166.8018866,50.97804001,115.8807129,14.95460212,23.81052714,68.95525926,7.272003258,5.020145288,261.6223135,19.99783491,388.2915975,269.7579322,313.3386517,18793.06655,878.0586611,337.4274246,16.82131368,755.0032518,5280.772803,679.2770128,18.19055884,2111.312876,109.855218,222.1625295,1148.848558,426.0773316,64.12487094,1924.341331,55.24516943,871.1137223,3004.93229,2525.16963,14.34468254,3413.302458,253.7480688,128.7229388,1278.862625,4569.50655,61.22079578,447.1479362,2645.440677,1237.272052,3659.546906,548.6183978,251.0397932,46.84475251,44.5859118,28.31905704,29.7329466,34.48605098,46.41077214,10.84134299,132.930794,148.9092352,347.9632637,268.8171321,31.36178437,335.3202343,99.68749792,4.52965017,29.04388717,138.0390829,35.10152869,38.72708478,938.9950433,1390.191207,47.1052706,24.35746077,56.4431819,105.1589888,277.3291759,685.3821099,45.24561455,27.55558448,335.3828579,190.617039,85.86181068,89.83726493,153.6279855,71.94238695,6.436290676,68.13631124,636.4891941,389.9374801,85.24424494,113.5046408,264.6048264,8.757770357,199.3356735,260.0552668,29.36938993,1220.24232,16130.6177,24.20127176,5.647431001,17.73561661,139.2785584,13.81919798,99.59056672,3677.411072,254.0685476,36.99252552,223.9460721,1352.577861,75.25994538,794.6563464,142.6551985,339.7489208,11.33491859,193.3327649,308.8847491,638.3199323,14.19987702,39.79086074,323.1760259,1274.813766,26.69889719,76.81402824,1428.24955,16.91047836,23.67309399,81.43107794,5.860772693,31.60458798,169.9325684,49.39620203,4.384173292,15.38411313,10.08442074,80.11990763,3291.342511,5.536892743,7.70723378,21.59743995,20.56996598,1171.148727,21.07573473,28.4038583,80.51820487,444.9005787,85.55131973,8.372937945,37.27992274,165.0602152,87.47404389,162.2342044,126.3412649,291.0687654,216.1938559,476.901606,22.94285622,185.0938221,6.84471972,9.930265536,6.916235607,38.93070514,8.233116326,104.3992091,18.91252357,1379.65255
10.56313138,4.223150825,5.204097777,13.90792805,69.95867575,1808.518248,36.9759932,148.6034732,1111.709239,17.15654793,449.895883,115.5445957,751.2980334,32.04094334,265.3840678,694.7856814,643.3548119,8.590671181,3.125433574,222.1556816,664.5791948,65.61024801,135.318561,1048.880838,7.090179719,38.54417778,7.20403231,158.2501031,15.18872245,23.51007176,139.9265035,34.13125886,45.21105398,4.152981993,27.57833738,33.67719703,91.73033194,1616.130359,172.5162949,48.42035413,114.1338456,15.38178981,22.0346988,60.18956179,8.14111106,4.751265388,257.9147512,19.79052076,391.4481882,292.9705984,308.919418,18243.52459,867.9360663,328.3411893,16.70197724,687.9600255,4963.922088,651.9960009,19.68813584,1818.883418,99.28722463,203.4771865,1135.608144,413.2866054,61.22228445,1867.175414,58.42547155,832.4104555,3046.364511,1731.009441,14.47852354,3459.461589,241.9921796,123.3003033,1228.773533,4606.593318,60.61863847,425.1060573,2522.019343,1153.585488,3424.124114,513.8118332,253.7599827,44.53690501,36.78207702,29.30096836,29.28938221,34.51503208,45.02278977,7.884273446,140.3679035,145.6256419,325.8898599,260.856371,30.21465073,332.7582037,99.3938256,4.472247457,28.57316898,159.4547585,34.48841591,36.31662015,911.5272294,1301.094113,49.48157738,21.59223701,54.93242369,103.4009398,266.7217546,670.6247834,43.03125658,26.56896677,325.1059446,186.6378707,83.89721533,82.30411016,152.151409,68.55669801,6.740150572,69.56629214,604.7018619,375.8728565,80.79158218,110.4641367,254.114457,7.946147856,196.1042991,249.323343,30.88234747,1021.638359,18837.64159,17.00404951,5.497698355,16.53259635,133.6316067,13.43902495,99.302391,3843.049209,252.493332,34.77158914,229.6736315,1301.693341,70.72043164,752.1584751,134.6926574,300.7478998,7.336789439,190.3938608,275.3495174,631.8494725,14.69121764,38.63312779,327.3474214,1211.393292,24.17434823,70.71211542,1416.209805,16.34092798,23.38115222,77.89181715,5.201899201,31.11102029,161.56188,44.36965108,4.995847217,16.81891072,9.834855763,76.7777582,3034.906566,5.375014947,7.149009874,21.6497064,20.89111975,1078.371371,19.9927237,30.0282486,77.44757302,458.0129845,84.86935458,7.222474332,36.26446762,159.0236525,82.87062366,169.0487114,119.4136836,296.6727153,224.5203867,457.96995,23.87328474,175.7868889,5.891377218,9.636180325,7.04958564,40.36459505,8.872798228,99.1400098,19.10636594,1382.577329
