,Series,OLS.rec,OLS.unrec,Actual,date,error.rec,error.unrec,OLS.lower.rec,OLS.upper.rec,OLS.lower.unrec,OLS.upper.unrec
47,AAAHol,479.351433436513,480.280062387712,347.3370516,23,-132.014381836513,-132.943010787712,235.233302508871,723.469564364155,156.058967985149,804.501156790276
48,AAAHol,467.48323420966,467.718833529194,287.9626827,24,-179.52055150966,-179.756150829194,224.200052354419,710.766416064901,143.067957396684,792.369709661705
49,AAAOth,149.653659541521,143.730299399918,62.935852,1,-86.717807541521,-80.794447399918,17.5284756524921,281.77884343055,-7.46398767469495,294.924586474531
50,AAAOth,134.57732408203,133.927837308274,139.2622529,2,4.68492881796999,5.33441559172599,3.46287330755885,265.691774856501,-17.0662333758559,284.921907992405
51,AAAOth,163.53375166873,161.461444750515,306.2175573,3,142.68380563127,144.756112549485,32.3986607516489,294.668842585811,10.6163419890336,312.306547511997
52,AAAOth,137.750510184292,136.817098034639,104.0859516,4,-33.664558584292,-32.731146434639,5.39046371573104,270.110556652853,-14.4921125907967,288.126308660074
53,AAAOth,151.481032424178,150.668738945799,376.8646819,5,225.383649475822,226.195942954201,20.4654357515774,282.496629096779,-0.540272664265615,301.877750555864
54,AAAOth,163.864596261545,163.129124871401,99.4593451,6,-64.405251161545,-63.669779771401,29.2884610739131,298.440731449177,11.5999388632339,314.658310879568
55,AAAOth,161.517980057691,158.581089098897,158.8258826,7,-2.69209745769101,0.244793501103004,30.2654540740041,292.770506041378,7.1618226738706,310.000355523923
56,AAAOth,165.669613854465,162.767935043534,101.860769,8,-63.808844854465,-60.907166043534,34.1979585788229,297.141269130107,11.118141617512,314.417728469556
57,AAAOth,168.269012389138,165.4897505007,362.2339951,9,193.964982710862,196.7442445993,36.8264109890713,299.711613789205,13.7630536728825,317.216447328517
58,AAAOth,177.959211526257,173.828866479505,146.7626114,10,-31.196600126257,-27.066255079505,44.3547873985536,311.56363565396,21.7870271187255,325.870705840284
59,AAAOth,208.606492564387,207.215470939473,122.4073365,11,-86.199156064387,-84.808134439473,76.4061756291644,340.80680949961,54.9349291894407,359.496012689505
60,AAAOth,154.858082569197,155.489769730272,100.5082075,12,-54.349875069197,-54.981562230272,21.6630882436903,288.053076894704,2.80686665932942,308.172672801215
61,AAAOth,158.50543358873,157.460031548928,135.0377979,13,-23.46763568873,-22.422233648928,26.140478405448,290.870388772012,4.7660134758724,310.154049621983
62,AAAOth,146.160646730856,145.182202380072,79.4647076,14,-66.695939130856,-65.717494780072,13.881066024946,278.440227436766,-7.6295443029384,297.993949063082
63,AAAOth,171.281305706813,170.456348675042,130.8698948,15,-40.411410906813,-39.586453875042,37.6344876263157,304.92812378731,17.4636362264298,323.449061123654
64,AAAOth,149.114891332007,148.116896533205,151.7876399,16,2.67274856799298,3.67074336679499,16.6229313017456,281.606851362268,-5.08251111548293,301.316304181893
65,AAAOth,162.039539935452,161.085462337579,138.9360877,17,-23.103452235452,-22.149374637579,26.5121809819146,297.566898888989,7.69538031884656,314.475544356312
66,AAAOth,170.389422115205,169.16940860051,231.4542701,18,61.064847984795,62.28486149949,37.294768011299,303.484076219111,15.5700883681596,322.768728832861
67,AAAOth,168.913000420397,167.758834494269,174.4077549,19,5.49475447960299,6.64892040573099,35.6245335372008,302.201467303593,13.9266182420699,321.591050746468
68,AAAOth,174.524074882445,173.273178586974,458.0642409,20,283.540166017555,284.791062313026,41.3534959767928,307.694653788097,19.2489013151767,327.297455858772
69,AAAOth,176.960899169831,175.73721317248,194.2144721,21,17.253572930169,18.47725892752,38.511151061546,315.410647278116,21.5049520987883,329.969474246171
70,AAAOth,186.127567067309,185.094716621373,102.5759844,22,-83.551582667309,-82.518732221373,52.6864171494119,319.568716985206,30.6305087134732,339.558924529273
71,AAAOth,215.937740956605,214.210569503757,386.7331331,23,170.795392143395,172.522563596243,81.9060263499327,349.969455563277,59.541365250683,368.879773756831
72,AAAOth,168.740197049029,167.187995599549,227.7420518,24,59.001854750971,60.554056200451,32.841910895422,304.638483202636,12.1886164678719,322.187374731227
73,AAAVis,1368.39414059057,1356.88614034207,1595.847895,1,227.45375440943,238.96175465793,1110.47463940936,1626.31364177178,1011.55728533128,1702.21499535286
74,AAAVis,631.258141803939,629.576183930204,825.5949998,2,194.336857996061,196.018815869796,376.708902188961,885.807381418917,287.067181458191,972.085186402217
75,AAAVis,743.230451609049,735.922132545051,801.3015317,3,58.071080090951,65.3793991549491,485.790746476458,1000.67015674164,391.673234790435,1080.17103029967
76,AAAVis,852.206211843124,849.587080334005,1022.955923,4,170.749711156876,173.368842665995,598.551355619389,1105.86106806686,506.503937010401,1192.67022365761
77,AAAVis,707.834745460981,705.116793361843,828.6578618,5,120.823116339019,123.541068438157,453.130015508581,962.539475413381,361.724115917555,1048.50947080613
78,AAAVis,662.421403336792,658.41742285844,671.19682,6,8.77541666320803,12.77939714156,407.029195775511,917.813610898073,314.4212286902,1002.41361702668
79,AAAVis,795.945279231892,794.934648935824,731.114608,7,-64.830671231892,-63.8200409358241,541.747600867418,1050.14295759637,450.848860749311,1139.02043712234
80,AAAVis,643.304081898951,637.62137650415,692.2519783,8,48.947896401049,54.63060179585,388.687272976627,897.920890821275,293.039031119971,982.20372188833
81,AAAVis,697.348290644983,691.07729884536,754.0956734,9,56.747382755017,63.01837455464,442.144757357888,952.551823932079,346.083065376473,1036.07153231425
82,AAAVis,823.974409611724,820.119841930152,809.802802,10,-14.171607611724,-10.317039930152,569.089833378273,1078.85898584517,475.168449811018,1165.07123404929
83,AAAVis,750.972202605768,745.464679573432,758.5828877,11,7.61068509423205,13.118208126568,496.046464018258,1005.89794119328,400.127032343413,1090.80232680345
84,AAAVis,983.242253696643,981.395804530716,920.2711845,12,-62.971069196643,-61.124620030716,727.610623987766,1238.87388340552,635.676953096567,1327.11465596486
85,AAAVis,1414.78492728732,1412.6307340563,1380.935859,13,-33.8490682873201,-31.6948750563001,1157.68494504254,1671.8849095321,1065.8871302244,1759.37433788819
86,AAAVis,638.565454390015,635.771006537362,640.6702275,14,2.10477310998499,4.89922096263797,381.186718695639,895.944190084391,288.540011608713,983.002001466011
87,AAAVis,784.662393971916,782.939598083243,667.6892863,15,-116.973107671916,-115.250311783243,528.192529268832,1041.132258675,435.32214719692,1130.55704896957
88,AAAVis,867.698570823673,864.96434705733,744.7566905,16,-122.941880323673,-120.20765655733,610.185493876771,1125.21164777058,516.858209174555,1213.0704849401
89,AAAVis,727.785789017848,725.101255341483,910.9089797,17,183.123190682152,185.807724358517,470.043937561652,985.527640474044,376.550145452242,1073.65236523072
90,AAAVis,690.056961354818,687.692616658939,737.2266489,18,47.169687545182,49.534032241061,431.429478458248,948.684444251389,338.691963310835,1036.69327000704
91,AAAVis,820.484272089593,817.251743222773,754.0806507,19,-66.403621389593,-63.1710925227731,562.827361939088,1078.1411822401,467.767743655678,1166.73574278987
92,AAAVis,668.783773255724,666.075544105576,838.2696105,20,169.485837244276,172.194066394424,410.898979711846,926.668566799602,316.119577786536,1016.03151042462
93,AAAVis,723.079809411945,720.420299692924,512.1902982,21,-210.889511211945,-208.230001492924,463.44137051684,982.71824830705,369.955997480121,1070.88460190573
94,AAAVis,837.270311591485,834.236101433249,907.1972957,22,69.9269841085151,72.961194266751,578.472287495141,1096.06833568783,483.290597034054,1185.18160583244
95,AAAVis,766.734253570017,763.652772319592,836.9585042,23,70.224250629983,73.305731880408,507.30977772995,1026.15872941008,412.138775995793,1115.16676864339
96,AAAVis,990.118859335975,986.491291414836,905.4328154,24,-84.686043935975,-81.0584760148361,730.2444967484,1249.99322192355,634.429685564573,1338.5528972651
97,AABBus,31.2308837992473,28.2641177851335,2.3534026,1,-28.8774811992473,-25.9107151851335,-77.2098777543266,139.671645352821,-57.5900941666525,114.118329736919
98,AABBus,15.6381960543387,15.3706892861645,13.1556116,2,-2.4825844543387,-2.2150776861645,-86.9834422719165,118.259834380594,-70.5035498303174,101.244928402646
99,AABBus,49.45639502889,47.1712814033778,32.333215,3,-17.12318002889,-14.8380664033778,-53.2808949420762,152.193684999856,-38.9181288711187,133.260691677874
100,AABBus,28.0504926875902,26.6446481893753,25.3905901,4,-2.6599025875902,-1.2540580893753,-74.642863887515,130.743849262695,-59.3432115204028,112.632507899153
101,AABBus,17.2656071883365,16.7582641443206,49.2026506,5,31.9370434116635,32.4443864556794,-85.3410572264661,119.872271603139,-69.3419735511999,102.858501839841
102,AABBus,15.1218662750924,11.7945839497678,33.0192482,6,17.8973819249076,21.2246642502322,-88.5750907188103,118.818823268995,-74.3639042931675,97.9530721927031
103,AABBus,12.9819122738732,13.8004441944923,3.0522035,7,-9.9297087738732,-10.7482406944923,-89.9797340050865,115.943558552833,-72.4494273646776,100.050315753662
104,AABBus,15.3623744838341,13.2844720503268,19.2582801,8,3.8959056161659,5.9738080496732,-88.5920838025046,119.316832770173,-73.0270000757568,99.5959441764105
105,AABBus,21.3538016440682,18.2520426198385,99.3173441,9,77.9635424559318,81.0653014801615,-81.7538762938691,124.461479582005,-68.2253173477155,104.729402587392
106,AABBus,12.1824349621336,11.7827214160835,28.5539495,10,16.3715145378664,16.7712280839165,-92.6682757562189,117.033145680486,-74.7095732139964,98.2750160461634
107,AABBus,12.5334895651905,10.883935333842,46.2444352,11,33.7109456348095,35.360499866158,-90.6608897514622,115.727868881843,-75.6995320371371,97.4674027048211
108,AABBus,25.4187751114696,19.5520015093741,42.9173506,12,17.4985754885304,23.3653490906259,-84.017828486121,134.85537870906,-67.0826711945738,106.186674213322
109,AABBus,28.289783170628,26.4184629737665,0,13,-28.289783170628,-26.4184629737665,-75.4996718788187,132.079238220075,-60.4838196149841,113.320745562517
110,AABBus,15.6163575516023,14.2160725545609,11.1044446,14,-4.5119129516023,-3.1116279545609,-88.0562928788094,119.289007982014,-72.7933847448788,101.225529854001
111,AABBus,45.6164456572994,44.6149134463363,17.1128474,15,-28.5035982572994,-27.5020660463363,-58.6042244637588,149.837115778358,-42.5022761779826,131.732103070655
112,AABBus,26.9291851719142,26.0237953273357,11.6719181,16,-15.2572670719142,-14.3518772273357,-76.8298770903739,130.688247434202,-61.2049383260982,113.25252898077
113,AABBus,16.5912742758181,15.5988732886039,2.451953,17,-14.1393212758181,-13.1469202886039,-88.933578122207,122.116126673843,-71.744480713704,102.942227290912
114,AABBus,11.956873496666,10.9095672430531,13.7885803,18,1.831706803334,2.8790130569469,-92.4503113054376,116.36405829877,-76.5500004493642,98.3691349354704
115,AABBus,14.1553364069261,12.8834250838131,1.3384205,19,-12.8169159069261,-11.5450045838131,-89.9864209523351,118.297093766187,-74.6985360294794,100.465386197106
116,AABBus,13.5000875642251,12.5851834543969,0,20,-13.5000875642251,-12.5851834543969,-90.9099791335088,117.910154261959,-75.1149647886654,100.285331697459
117,AABBus,22.0255172097822,20.7170985184807,251.5443157,21,229.518798490218,230.827217181519,-82.8496807255315,126.900715145096,-67.1076800744005,108.541877111362
118,AABBus,12.4527250566841,11.0156819361375,6.4571491,22,-5.9955759566841,-4.5585328361375,-94.7494748759379,119.654924989306,-76.9345165171499,98.9658803894249
119,AABBus,11.2036809165204,10.0638105796708,10.6748863,23,-0.528794616520399,0.6110757203292,-94.4189639567858,116.826325789827,-78.0185211307685,98.1461422901101
120,AABBus,21.015743762999,19.700816559544,21.8206599,24,0.804916137000998,2.119843340456,-86.4365106241979,128.467998150196,-68.5105289444177,107.912162063506
121,AABHol,567.794349388937,573.708040143286,830.5287132,1,262.734363811063,256.820673056714,423.865894142911,711.722804634963,446.491502065147,700.924578221425
122,AABHol,149.12982993513,152.505648497416,95.4105903,2,-53.71923963513,-57.095058197416,2.72901034207152,295.530649528189,24.9857668051142,280.025530189718
123,AABHol,90.5464979834987,89.1043131047162,210.1801127,3,119.633614716501,121.075799595284,-53.3166024226108,234.409598389608,-38.1453279898099,216.353954199242
124,AABHol,184.210569118909,184.901586078939,129.778815,4,-54.431754118909,-55.122771078939,39.7075075413894,328.713630696429,57.1289634977806,312.674208660097
125,AABHol,58.5832254187752,60.5526939686577,30.9330524,5,-27.6501730187752,-29.6196415686577,-85.341948605498,202.508399443048,-66.9978197578054,188.103207695121
126,AABHol,79.6519883723823,76.9759277508881,94.992189,6,15.3402006276177,18.0162612491119,-64.4892165608762,223.793193305641,-50.5833268723836,204.53518237416
127,AABHol,87.0730530552592,89.8668062226983,59.3442206,7,-27.7288324552592,-30.5225856226983,-57.0958136439201,231.241919754438,-37.892302301577,217.625914746974
128,AABHol,62.6981548912969,64.224492971762,94.5424455,8,31.8442906087031,30.317952528238,-81.6304963335446,207.026806116138,-63.7314470038557,192.18043294738
129,AABHol,66.1497092056252,67.7823220942888,110.7652002,9,44.6154909943748,42.9828781057112,-78.1385941924062,210.438012603657,-60.1314025762701,195.696046764848
130,AABHol,134.585004200178,138.689443772015,136.1314512,10,1.546446999822,-2.55799257201502,-10.1262517057716,279.296260106128,10.6158890880327,266.762998455997
131,AABHol,95.8717598261357,97.3844486803968,145.7214324,11,49.8496725738643,48.3369837196032,-48.5414466199516,240.284966272223,-30.8169314511693,225.585828811963
132,AABHol,145.412176093314,141.941970538137,183.7699121,12,38.357736006686,41.827941561863,0.242155482149911,290.582196704478,13.6407033218589,270.243237754414
133,AABHol,564.365067802612,566.701121687239,509.8507041,13,-54.514363702612,-56.8504175872391,417.551473359426,711.178662245798,437.950273932161,695.451969442318
134,AABHol,147.655177968195,148.790878232286,101.1738545,14,-46.481323468195,-47.617023732286,2.12474828076725,293.185607655623,19.9267775689493,277.654978895624
135,AABHol,82.036105328539,82.6750171570989,210.2566781,15,128.220572771461,127.581660942901,-63.7685847302867,227.840795387365,-46.3365944458124,211.68662876001
136,AABHol,179.969975240586,181.076849834879,138.3195986,16,-41.650376640586,-42.757251234879,34.1252943324344,325.814656148738,51.8800131808522,310.273686488905
137,AABHol,54.6053886037376,55.5856090161463,102.0652919,17,47.4599032962624,46.4796828838537,-91.2970380763889,200.507815283864,-73.7786171800787,184.949835212371
138,AABHol,70.7060827073403,71.5228515353132,45.5110323,18,-25.1950504073403,-26.0118192353132,-75.4067531089384,216.818918523619,-58.0024911193018,201.048194189928
139,AABHol,84.0375117744842,84.8183015549776,76.1990264,19,-7.83848537448421,-8.6192751549776,-62.0513844054853,230.126407954454,-44.8905029133936,214.527106023349
140,AABHol,58.0951404891233,59.3912126573477,86.2810719,20,28.1859314108767,26.8898592426523,-88.1457686298855,204.336049608132,-70.4987996998864,189.281225014582
141,AABHol,61.1502304167583,62.1790447837884,120.4654886,21,59.3152581832417,58.2864438162116,-85.1941948938207,207.494655727337,-67.8769011965308,192.234990764108
142,AABHol,131.154167874265,132.096985029299,201.4003425,22,70.246174625735,69.303357470701,-15.3424434840123,277.650779232542,1.85900230615997,262.334967752439
143,AABHol,90.3741877907594,91.9319785824329,76.9614038,23,-13.4127839907594,-14.9705747824329,-56.9114277257726,237.659803307291,-38.511194593967,222.375151758833
144,AABHol,134.909010580782,135.848800680544,155.903481,24,20.994470419218,20.054680319456,-12.1354589633587,281.953480124923,5.18473539621098,266.512865964876
145,AABOth,23.8210402919254,21.1685941780205,3.0042527,1,-20.8167875919254,-18.1643414780205,-46.3061253499455,93.9482059337963,-8.08804820820867,50.4252365642498
146,AABOth,8.64836886426653,8.56220713222255,1.9529503,2,-6.69541856426653,-6.60925683222255,-61.3235910758,78.6203288043331,-20.7057050721721,37.8301193366172
147,AABOth,10.9511444289035,8.07722725145652,12.994069,3,2.0429245710965,4.91684174854348,-58.7959467373624,80.6982355951694,-21.2040887418362,37.3585432447492
148,AABOth,12.2267163006597,11.4790365554184,29.6747902,4,17.4480738993403,18.1957536445816,-58.0292638770856,82.482696478405,-17.8399772478327,40.7980503586695
149,AABOth,4.87568234249374,4.34404861494711,35.6845344,5,30.8088520575063,31.3404857850529,-64.8052601747578,74.5566248597453,-24.987791446154,33.6758886760482
150,AABOth,9.93263784028671,6.18888092064806,7.4222783,6,-2.51035954028671,1.23339737935194,-61.3633126376363,81.2285883182097,-23.196918609466,35.5746804507621
151,AABOth,3.89991248648439,3.35609828523451,2.4584799,7,-1.44143258648439,-0.89761838523451,-65.9519851902454,73.7518101632142,-26.1956892999288,32.9078858703978
152,AABOth,7.7528624768202,7.08249277832721,12.1745758,8,4.4217133231798,5.09208302167279,-62.1458612994651,77.6515862531055,-22.3442356520228,36.5092212086772
153,AABOth,9.79523368329334,8.12638970842985,32.7287632,9,22.9335295167067,24.6023734915702,-60.1175159362326,79.7079833028193,-21.3352776143989,37.5880570312586
154,AABOth,10.3018944995487,11.9672503916003,0,10,-10.3018944995487,-11.9672503916003,-60.6017730629333,81.2055620620307,-17.5184055013773,41.452906284578
155,AABOth,11.887874055381,10.4804761139551,34.6962797,11,22.808405644619,24.2158035860449,-58.3745392385745,82.1502873493365,-19.0221889064923,39.9831411344025
156,AABOth,12.1686127938032,10.0265147337468,0,12,-12.1686127938032,-10.0265147337468,-58.5502914558271,82.8875170434335,-19.5246246743034,39.5776541417971
157,AABOth,22.2606664779872,21.752494164868,5.3468761,13,-16.9137903779872,-16.405618064868,-48.3023879571498,92.8237209131242,-7.87075577219766,51.3757441019337
158,AABOth,9.37099713685675,8.5960925505665,0,14,-9.37099713685675,-8.5960925505665,-61.006322643156,79.7483169168695,-21.0629123850996,38.2550974862325
159,AABOth,9.1473217221355,8.5496453412735,5.9607323,15,-3.1865894221355,-2.5889130412735,-61.7864074601539,80.081050904425,-21.1463674528107,38.2456581353577
160,AABOth,11.9093699159943,11.4086068228661,6.8543433,16,-5.0550266159943,-4.5542635228661,-58.5730290243023,82.3917688562909,-18.3255049448486,41.1427185905808
161,AABOth,5.58174916436016,5.02435325207636,58.2802048,17,52.6984556356398,53.2558515479236,-66.2621473058372,77.4256456345575,-24.7483447158965,34.7970512200492
162,AABOth,8.47047530398715,7.78377104588507,0,18,-8.47047530398715,-7.78377104588507,-62.5387608199027,79.479711427877,-22.0281437019025,37.5956857936726
163,AABOth,7.23275571037263,6.42616286694297,1.2399177,19,-5.99283801037263,-5.18624516694297,-63.5948144136736,78.0603258344188,-23.4264586187904,36.2787843526763
164,AABOth,7.81208177476166,7.21117835175428,0,20,-7.81208177476166,-7.21117835175428,-62.9765629200073,78.6007264695307,-22.6827253548142,37.1050820583227
165,AABOth,8.84152454241923,7.96922430186605,0,21,-8.84152454241923,-7.96922430186605,-64.1699738008261,81.8530228856646,-21.9668583115348,37.9053069152669
166,AABOth,12.8539666546971,11.851682486658,4.387921,22,-8.4660456546971,-7.463761486658,-58.2224535304846,83.9303868398788,-18.1279417916552,41.8313067649712
167,AABOth,12.388706612215,11.29069699983,8.8344266,23,-3.554280012215,-2.45627039983,-58.8802066094383,83.6576198338683,-18.7325206859078,41.3139146855678
168,AABOth,10.7130579181239,9.86504724885954,5.1572104,24,-5.5558475181239,-4.70783684885954,-61.271168902365,82.6972847386128,-20.2032123872343,39.9333068849534
169,AABVis,201.616961153288,193.379874932484,308.77475,1,107.157788846712,115.394875067516,59.8620447717782,343.371877534798,92.6621170814557,294.097632783512
170,AABVis,88.2969060890569,87.1782732570334,171.7638614,2,83.4669553109431,84.5855881429666,-52.2823198730333,228.876132051147,-13.2540926551052,187.610639169172
171,AABVis,76.9088005940577,68.798871270828,85.2099034,3,8.30110280594231,16.411032129172,-65.3151256970853,219.132726885201,-32.4627729089005,170.060515450556
172,AABVis,116.215811224287,113.782412119581,91.5856817,4,-24.630129524287,-22.196730419581,-23.5426579031354,255.974280351709,13.1886436193558,214.376180619806
173,AABVis,81.71355625205,79.2762639037425,63.0954934,5,-18.61806285205,-16.1807705037425,-58.3541710933069,221.781283597407,-21.2390612203607,179.791589027846
174,AABVis,87.6598471785964,80.6475811707491,135.5269415,6,47.8670943214036,54.8793603292509,-53.2828854452209,228.602579802414,-20.7128909282009,182.008053269699
175,AABVis,117.534455962473,118.916902423948,62.5384767,7,-54.995979262473,-56.378425723948,-22.5534536742624,257.622365599208,18.161353124458,219.672451723439
176,AABVis,95.9685036090444,92.5171073266783,125.3462394,8,29.3777357909556,32.8291320733217,-44.2161958035591,236.153203021648,-8.19959527879286,193.233809932149
177,AABVis,86.2494021696228,81.0888282835745,83.7124793,9,-2.5369228696228,2.6236510164255,-54.4904119393047,226.98921627855,-20.2079136279394,182.385570195088
178,AABVis,121.601609922835,123.542743180065,95.3536108,10,-26.247999122835,-28.189132380065,-18.8056255561114,262.008845401781,22.5101468384978,224.575339521632
179,AABVis,106.501348960937,100.977449612089,94.1406642,11,-12.360684760937,-6.836785412089,-33.9321824276472,246.934880349521,-0.140011966922742,202.0949111911
180,AABVis,171.815418866045,167.195184478984,120.91006,12,-50.905358866045,-46.285124478984,30.9393349972105,312.691502734879,65.5906954390486,268.79967351892
181,AABVis,213.168708570807,211.551745066465,187.1581407,13,-26.010567870807,-24.393604366465,71.3104022075582,355.027014934056,110.140746732481,312.962743400449
