desktopusdeReu01,desktopusdePho03,desktopusdeGen08,desktopusdeTra15,desktopusdePho16,desktopusdeGen19,desktopusdePho21,desktopusdeGen25,desktopusdeGen31,desktopusdePho33,desktopusdeGen34,desktopusdeGen36,desktopusdeLif38,desktopusdeGen39,desktopusdeBlo40,desktopusdeReu45,desktopusdeGen47,desktopusdeGen53,desktopusdePho54,desktopusdeGen58,desktopusdeLif59,desktopusdeGen60,desktopusdePho63,desktopusdeGen64,desktopusdeGen66,desktopusdeLif69,desktopusdeGen70,desktopusdeGen71,desktopusdeGen75,desktopusdeGen76,desktopusdeBus82,desktopusdeGen83,desktopusdeGen88,desktopusdeGen89,desktopusdeBlo90,desktopusdeGen92,desktopusdeVid93,desktopusdeGam94,desktopusenReu01,desktopusenPho02,desktopusenPho03,desktopusenLif04,desktopusenReu05,desktopusenGen06,desktopusenLif07,desktopusenGen08,desktopusenLif09,desktopusenLif10,desktopusenLif11,desktopusenLif12,desktopusenGam13,desktopusenReu14,desktopusenTra15,desktopusenPho16,desktopusenLif17,desktopusenLif18,desktopusenGen20,desktopusenGen19,desktopusenPho21,desktopusenLif22,desktopusenPho23,desktopusenPho24,desktopusenGen25,desktopusenVid26,desktopusenLif27,desktopusenGen28,desktopusenLif29,desktopusenLif30,desktopusenGen31,desktopusenGam32,desktopusenPho33,desktopusenGen34,desktopusenLif35,desktopusenGen36,desktopusenGen37,desktopusenLif38,desktopusenGen39,desktopusenBlo40,desktopusenGen41,desktopusenGen42,desktopusenLif43,desktopusenGam44,desktopusenReu45,desktopusenLif46,desktopusenGen47,desktopusenLif48,desktopusenGen49,desktopusenPho50,desktopusenPho51,desktopusenGen52,desktopusenGen53,desktopusenPho54,desktopusenLif55,desktopusenBlo56,desktopusenGen57,desktopusenGen58,desktopusenLif59,desktopusenGen60,desktopusenLif61,desktopusenBus62,desktopusenPho63,desktopusenGen64,desktopusenGen65,desktopusenGen66,desktopusenPho67,desktopusenBus68,desktopusenLif69,desktopusenGen70,desktopusenGen71,desktopusenLif72,desktopusenVid73,desktopusenTra74,desktopusenGen75,desktopusenGen76,desktopusenGen78,desktopusenLif79,desktopusenPho80,desktopusenLif81,desktopusenBus82,desktopusenGen83,desktopusenVid84,desktopusenGen85,desktopusenTra86,desktopusenPho87,desktopusenGen88,desktopusenGen89,desktopusenBlo90,desktopusenBus91,desktopusenGen92,desktopusenVid93,desktopusenGam94,desktopusesReu01,desktopusesPho03,desktopusesGen08,desktopusesTra15,desktopusesPho16,desktopusesGen20,desktopusesGen19,desktopusesPho21,desktopusesPho24,desktopusesGen25,desktopusesLif30,desktopusesGen31,desktopusesGam32,desktopusesGen34,desktopusesGen36,desktopusesLif38,desktopusesGen39,desktopusesBlo40,desktopusesReu45,desktopusesGen47,desktopusesPho51,desktopusesGen53,desktopusesBlo56,desktopusesGen58,desktopusesGen60,desktopusesGen64,desktopusesGen66,desktopusesLif69,desktopusesGen70,desktopusesGen71,desktopusesGen75,desktopusesGen76,desktopusesBus82,desktopusesGen83,desktopusesGen88,desktopusesGen89,desktopusesVid93,desktopusesGam94,desktopuszhPho03,desktopuszhGen20,desktopuszhGen19,desktopuszhPho21,desktopuszhGen25,desktopuszhLif30,desktopuszhGen31,desktopuszhPho33,desktopuszhGen34,desktopuszhGen36,desktopuszhLif38,desktopuszhGen39,desktopuszhBlo40,desktopuszhGen47,desktopuszhGen53,desktopuszhLif55,desktopuszhBlo56,desktopuszhGen58,desktopuszhGen60,desktopuszhGen64,desktopuszhGen66,desktopuszhLif69,desktopuszhGen75,desktopuszhGen76,desktopuszhGen83,desktopuszhGen89,desktopuszhBlo90,desktopuszhVid93,desktopuszhGam94
25.1973336,15.90063808,67.15485653,107.6656076,21.78827594,1950.20506,119.5658762,38.51419683,118.552291,27.46216526,1088.545319,22.46794302,28.05395231,709.6149254,6.955730464,24.3858601,135.158184,783.0983087,50.26504046,31.3431149,7.54194032,234.8956294,6.088552629,505.472197,526.39747,111.4260379,10.41358683,4.831707339,203.0823903,594.5480842,7.582455708,65.38570128,119.1485095,942.6448433,5.125340415,14.22789738,1517.824155,18.15439716,538.8978795,13.69971441,84.41941203,230.7056067,335.1367442,138.822335,36.46875959,338.6086607,21.84320208,26.73476687,17.69252278,36.08711323,4.264526603,79.60577981,243.8342536,221.8356772,38.92857319,9.086296924,754.7502238,13289.10601,594.5733877,34.04291551,40.98387648,25.14903007,280.2041045,244.0198802,141.1759035,14.09968792,282.5520688,238.049118,560.3849754,198.7951903,293.9655158,4157.242821,32.69515564,563.8320575,18.00481131,241.1273683,1376.038556,122.0910519,115.7998362,216.2311308,53.97398404,19.90226491,97.31926972,4.114530292,933.0532218,24.01695786,385.7866668,182.6596382,77.61716095,44.82763664,1603.764235,81.85102984,90.3974842,39.67783892,43.06243752,840.9749433,37.77177158,1369.153168,31.83255269,14.78474246,149.1904625,-102.8392228,16.27519366,1865.225978,81.78728633,17.75772478,603.620829,295.7528565,113.9837334,1483.121136,35.56511458,8.920838342,1081.341055,3498.884809,102.8200287,39.41883008,6.903789248,15.21783784,53.65720863,393.053843,2070.320661,1836.816951,211.5611627,73.80772348,1102.782896,3216.342424,105.0703965,7.527242897,491.1004611,46974.93583,349.9759083,15.44152859,6.295940816,109.340215,77.21007913,29.41039239,236.9183724,3694.311624,163.0327821,47.64562683,39.96957029,16.04746143,227.9418552,121.6550794,1734.521116,72.37285449,21.8051494,715.3482788,9.664120227,9.948449456,145.3444853,7.874411963,356.0505346,5.848379684,23.98194854,180.4458407,313.4175108,599.6580141,68.65428048,14.07842186,38.12513054,320.4910341,1346.962837,18.4300975,19.98940981,66.69024548,1119.01357,3511.457077,15.18194063,6.989528514,23.05212643,1226.085677,101.4640263,26.94837801,4.776179867,72.73531643,21.33482258,483.836633,67.92119292,8.556622118,10.2238971,4.895075573,34.13158342,145.0571213,3.520374301,8.249755515,84.95147972,151.8726703,120.3393444,161.9659021,30.86552504,247.6748491,444.7773822,26.50021027,176.2550881,22.0665871,1195.011964,22.8069343
28.67275355,13.87258621,57.00267759,102.5990002,22.16088418,1895.340812,135.7623223,38.52519676,125.8533387,31.40575719,1117.288667,17.07425546,27.24835701,1017.572735,5.930002065,23.69197077,129.8786064,848.2831693,42.78096578,34.2493627,7.554384666,144.704103,7.469167398,98.63085861,469.8825435,128.7421901,10.53275156,3.151193155,192.6585818,650.5817086,7.201165815,63.00812708,118.0464232,1199.775105,3.444430469,1.539828752,1542.952322,14.30439795,611.5322998,37.72706877,92.33250076,253.6084714,310.2912542,146.0800821,38.39268076,335.1795836,37.62043603,28.07865585,21.92523523,36.74394524,4.450244633,90.50452533,225.463114,259.6474592,43.40979741,10.05606392,757.8707205,13800.40606,611.5361024,47.95149846,39.1625547,25.67878431,284.165686,203.6312901,119.222337,12.83595828,310.8868584,248.5215132,543.9509201,211.9226821,308.1856884,4324.922484,33.88652806,561.6648165,16.62152177,258.3754859,563.0230351,156.7194396,108.3177836,163.3569465,65.86231021,22.84874046,95.47237643,5.644822636,960.6991117,23.84308793,407.7810574,187.6432446,80.51264552,50.81323711,1694.93526,83.05292168,125.9830354,39.4507584,40.73125988,863.5626867,23.63978436,864.1043523,37.3269687,15.21845579,153.3813228,12535.59068,16.32025908,1625.279139,81.39671107,22.29498173,606.0424349,408.3799946,122.455452,1467.759825,32.07331696,11.06964727,1088.809776,3567.245515,98.450629,40.43144049,7.635996918,28.79684808,51.61549073,402.6411328,1008.826247,7399.152583,224.2310747,76.26479893,1256.371424,3316.213582,108.2522,7.27717784,504.3624604,17160.61348,397.7142448,19.20505889,5.881684767,127.8156282,79.17412164,32.82241903,270.4285963,4394.47634,176.3197678,63.6326096,44.68368053,17.03962304,257.4200099,134.3452258,1817.504248,78.47836023,23.18495714,833.2765371,15.07998387,9.8718168,165.3801639,7.878959765,387.0953066,5.935451533,18.32308825,157.4108517,342.0980607,818.8292348,87.24807395,15.70290217,47.81261294,349.8605895,1434.497118,19.71230133,25.34732113,82.58804289,1453.462277,3750.748426,15.11942665,8.02637215,19.70440312,1323.846427,110.9145893,24.21576239,5.783969912,75.82225924,18.62135383,461.6411454,76.31834637,9.839899637,12.97439905,5.203141652,31.48949108,150.0990495,6.147012963,9.068728505,83.9918922,151.2866016,125.0546138,176.5432807,33.96030824,277.5427463,442.0920136,27.78456337,186.4739428,21.52774637,1123.724603,26.15377796
23.63240981,14.00181501,58.24688156,113.0748542,21.92486263,1901.257735,125.1495291,34.83720863,125.157197,33.04360186,1134.383661,22.1274774,23.70495354,747.2425416,5.904422441,24.87185185,123.1185877,776.7544267,39.27406379,32.79396859,7.082263273,172.2123441,7.74530907,391.1276613,583.410512,167.6524316,10.37942792,3.110429747,202.49678,683.9286059,7.130092851,69.337771,142.9175527,1192.460287,3.786343636,8.784527906,1459.956655,12.36586741,529.7929819,39.54908068,93.01145598,258.3084248,317.9167219,150.5532364,44.50412523,318.3932398,43.23757659,28.35127462,25.48569168,35.29040875,4.138793128,85.05326313,241.7699037,247.5076469,41.66855544,12.19253803,779.7583312,14425.20882,664.4493647,55.75517727,47.58293089,26.1716045,308.6159029,183.149972,116.7360878,16.54882786,310.2734437,248.1553422,638.0136853,205.0284992,309.6138108,4476.560539,32.74135264,670.8588198,19.6837606,281.976159,2064.070811,168.8816089,107.5329358,207.9332427,52.87678805,23.61099186,111.6817617,4.843335389,1012.581024,23.48652307,419.4894017,189.4785333,78.01657733,52.09118361,1764.063464,86.60589103,138.2289041,43.94303426,45.00537132,883.4725613,25.64361074,1753.724652,37.72372044,16.58067005,149.8346624,830.3308839,18.02417541,2334.975917,80.14119808,19.44731372,611.3269256,584.7697406,121.5495898,1345.193176,33.42132336,9.905103745,1247.279285,3788.364939,80.5970472,43.98281332,7.67786892,20.01419465,51.31064078,410.3192593,821.6531752,2476.174632,304.6791928,73.57303755,1316.264271,3339.304786,104.8127233,8.196507688,490.4103199,17345.67627,416.1500974,23.12191715,4.880509117,123.1496917,80.14613634,27.59339154,252.4625072,4153.691353,168.7818046,53.51875782,38.45789923,13.9121051,248.6491175,116.5862764,1531.82731,74.94353709,24.12914319,719.5114864,12.80293961,8.597573097,163.9177041,6.335403585,383.1778337,5.219203246,59.72788695,165.7284194,343.5404072,602.3573322,79.88024156,16.80960856,41.38057627,337.5506702,1269.414798,18.54953263,20.25981359,77.14792328,1462.520549,3993.968741,12.85261314,8.241893249,23.9698693,1391.736414,105.4027183,25.80176796,7.364965542,79.87134965,19.14616497,426.1321358,76.59209931,9.7629538,14.29099716,5.558612387,37.22915225,178.1903097,5.991948444,9.369602716,88.91956756,166.46682,134.4953904,195.1557199,34.55199864,284.6827335,446.3273934,27.23124864,182.0557081,20.670892,1247.579349,22.96477814
31.17021866,13.10897711,54.24482811,97.90406544,22.98029687,1875.245474,131.4598943,36.10350944,111.691202,30.93606826,1000.881813,19.03681606,21.27994443,529.4241425,6.297947313,22.96261463,158.0670076,656.2106849,35.59598867,29.12998887,7.098612284,188.4718316,7.925307316,300.9279443,724.1140414,180.6041396,9.331002458,3.600535286,172.9348234,568.8814151,6.809707472,66.59669281,124.6154376,1127.134321,3.434036204,9.145427163,1346.9335,17.17193359,530.8025188,25.48822954,92.38849666,236.4467432,300.1316928,141.9742168,33.23331104,292.7122528,38.49663634,30.37666142,23.18696399,33.62607662,4.569584701,80.38219965,225.203363,258.3522322,38.90318066,8.51279867,758.6716729,14310.41387,754.3195872,45.80131979,40.6912656,25.30653835,297.1616298,226.1674375,100.787031,14.10320588,292.4051745,230.6238162,581.2509324,180.3973947,298.5889273,4235.454288,30.44247836,608.0196637,18.21971701,253.4447186,1750.278314,143.0325848,102.4996943,173.3223116,127.2889121,20.25747977,88.94174312,4.043823655,915.1630305,28.44199272,407.3745285,178.3962056,76.56437687,97.0012913,1957.292249,79.99248365,129.3485846,40.20952263,46.5711224,869.2918134,22.69106324,5042.558874,34.43122412,16.65012724,140.3181127,1053.995461,17.06941805,2355.930271,77.60134666,15.46144354,648.0590691,496.2823761,124.682939,1236.557237,27.89438192,7.946223222,1278.70475,3649.818224,86.77333877,38.43145359,7.923920755,22.91463088,52.62469101,389.7121143,4248.466385,1444.710908,226.0784641,65.16010301,1220.27449,3308.192134,107.7955068,8.41630414,434.6424473,13966.77392,401.9455642,19.32509634,4.788751994,113.1683053,67.23263351,28.00022691,235.1079227,3805.723032,153.6965888,50.76952988,47.099277,14.6261905,234.6862045,133.3704989,1475.304056,71.58949842,19.42605847,657.5345988,12.78541023,10.43890497,158.8103371,6.940513217,367.8121537,5.147244432,13.22639066,127.4827689,314.1421873,604.4316203,77.36488518,14.26166233,42.35910141,329.7429793,1153.730679,18.02885621,20.17265027,75.29372554,1213.554647,3827.659447,14.98907001,8.048238724,22.04310482,1311.422165,100.2695109,25.29742117,7.417870732,92.42998663,18.03024645,414.6194677,84.66592505,9.392309085,11.32285753,5.369830548,30.05055493,198.0473077,5.098653915,7.50573329,80.38108698,168.1489571,126.0545324,241.818343,35.8645791,282.4145536,444.6671146,26.21116772,181.0514472,18.34963708,1335.095653,21.35967134
25.53441801,10.9717671,46.63803699,82.25079146,18.54611619,1573.12491,107.0543951,33.232833,91.24178672,21.12019309,779.5426939,20.03540636,23.74416646,416.4942458,6.236388589,23.22475162,112.3771699,592.9008902,25.21263367,25.24229896,7.288219357,164.9562478,6.699247284,279.3003036,347.0232024,176.2269169,9.776935231,2.813482587,157.084722,497.0716522,4.669189708,60.63795178,227.1245215,936.9131928,3.618672547,10.10749616,1215.612272,21.29984384,481.5042108,36.59450867,81.43326592,216.9983445,302.1486888,132.1165141,30.83092587,267.9785598,35.41001309,26.26443999,21.08421964,28.68334361,4.649741336,75.61928029,203.0030202,229.7618662,34.30653256,8.610503096,689.9346929,12816.22297,1002.230934,54.64327102,37.98146371,22.20431442,271.8178655,163.0913468,98.22630824,14.11671277,280.5510906,208.6411986,575.7126695,154.0416209,273.9153311,3667.911243,27.67480105,585.3467831,16.67317262,228.9649913,1989.521332,145.6679102,100.821935,156.4903523,61.5953799,18.73507786,79.02995102,3.408124356,873.358688,23.69991753,342.6968316,171.9525654,74.66320594,44.77544195,1871.703354,74.04652526,133.795431,42.99027404,34.32513047,766.2453491,20.27750055,2117.414657,31.93722069,15.18637799,121.3750944,2038.72377,15.54012351,2157.043487,68.45797046,25.22727763,595.1416189,315.6398544,121.1101712,1152.117939,26.63755106,6.911964434,1071.392032,3447.551172,75.49005516,45.09887752,6.868943528,21.97849711,57.61745301,341.2648198,1085.343026,2011.523921,229.8503819,58.91750089,1031.25512,3095.847467,103.5154984,7.337671363,433.1486586,14729.95568,373.5175065,16.41437119,2.619444131,92.21434649,57.98549277,24.54008676,210.5788261,3209.729119,129.0809369,42.15553453,31.88185142,10.7551751,182.0866879,133.2857163,1150.166882,61.64088671,19.29158833,475.8290848,9.497612908,8.162145733,154.5738909,7.044239425,301.5635511,4.728847686,12.02155496,150.2619575,250.4210608,563.3128422,70.43051513,12.66514057,33.0379484,279.8387589,982.0283701,13.90765754,16.18358703,59.6624657,1010.087879,3154.622207,11.99747018,6.832043334,20.16301811,1136.138166,93.99683261,24.01909195,7.161409512,75.46482417,16.25054926,356.7694306,84.9501003,9.075444987,10.24209705,5.062831937,28.12321299,187.0794432,4.330102581,7.89720406,74.51950214,203.3537723,121.6144207,221.5547236,36.86099558,283.8347371,416.5424548,23.41487853,176.1899351,20.48727887,1139.906193,20.26495769
21.4749559,9.513019325,34.62555871,66.67465276,15.12436387,1216.02759,89.47824441,19.78003019,56.94235116,20.98079364,528.5697841,14.50690546,22.17309894,184.9844183,6.317054215,21.02011766,77.25155023,423.6931748,15.60650837,17.53311825,7.614580167,132.8375321,-0.001395522,183.2985926,278.0969578,141.4747811,7.71940342,1.212072174,130.9787374,354.7330411,2.50398085,45.07487797,81.26614485,671.0316024,3.284379554,9.30362324,1036.998152,8.305535478,379.0021992,26.58863312,61.54343223,196.9370951,244.9606893,71.11647474,29.17384548,227.4083381,35.97413877,19.48035944,15.65479218,23.6598876,4.185928119,54.04554195,157.0944989,206.5588265,23.82045845,7.557422311,585.8999747,11279.92572,705.5638664,66.8441325,33.1559649,18.20306339,159.4576491,182.5606306,95.14901913,12.35483329,204.1826474,177.7735228,435.407603,191.3883096,216.2477034,2922.606343,24.79103282,417.7897764,13.6981731,216.8409228,1207.422116,117.1832263,72.47244467,113.8535832,46.13022241,13.4647011,71.07484302,2.321392192,675.1793401,21.11478686,335.6452912,142.1345435,59.21916209,51.88677262,1473.838019,52.07874692,127.0113075,32.91752123,21.45923383,560.2908258,19.01197233,1182.692556,23.77701511,10.63396344,88.46426349,983.4250596,11.78909149,1613.194061,53.06807085,14.53724883,460.0898317,186.0603871,116.02133,1095.181537,20.70739027,4.324640929,849.521349,2842.099271,63.77924385,28.54571946,6.011959336,17.96975292,37.27240615,281.7651392,604.072849,1653.280405,277.919279,39.86851546,640.3685728,2349.165717,68.54076107,4.87416745,297.5413685,13222.11341,261.5978953,14.53690121,1.157384629,71.70995103,35.62858891,21.48062995,164.8930009,2232.325976,78.81698246,29.02074773,19.74580576,11.48008489,120.3667802,106.1868664,738.6796538,42.68100567,15.38611165,246.4983705,9.131124634,6.800380497,112.4430206,3.510749006,197.7225079,3.279417079,10.98243194,84.12749685,151.9384877,212.9814153,54.03221501,9.213099575,24.4832021,192.7426513,615.7050772,7.348446377,10.89417878,33.53221523,637.3883363,2828.24123,10.53667932,4.68315654,17.18708409,893.1907881,82.99497357,22.86500832,6.466933609,56.44818662,15.22766023,276.9308388,50.04667577,8.949451775,7.889980766,5.226976555,22.73734603,97.74815528,3.898986282,6.461757017,52.68966541,104.4888805,83.04820648,158.2769275,35.96791464,249.3390588,352.7834296,16.99854837,119.7551064,15.90674643,1213.362469,14.54780789
26.53603566,11.69566696,53.27425386,92.70007854,20.6619461,1594.412352,115.1743335,21.8089228,70.96004841,14.36718206,667.973277,16.9407018,37.98393946,234.5020311,5.911404981,29.91835632,81.62565986,591.3651315,28.52676986,20.45021744,7.006564156,147.0614535,5.67346116,197.2502344,252.4580362,156.3845619,7.135460129,1.996113731,158.9173525,377.0634223,2.567840546,57.23810033,77.93527373,822.9937249,3.604477663,9.908914832,1172.140371,11.5780943,439.4524887,39.33201937,67.97202878,204.2580785,272.4222426,73.80541264,24.98516486,256.9379507,24.63372325,19.22516708,15.0514206,23.68468926,4.393579917,54.11561735,183.2318349,205.1012435,24.28570691,9.34817267,593.4799364,10595.00796,625.3962709,111.6092321,33.31657084,19.17735927,165.9070653,212.4100219,98.58976509,12.97819298,175.8608233,193.00577,474.7709932,209.1451241,231.1813317,3535.62748,28.67533758,435.0015671,15.04854626,207.8255694,1214.488298,113.1546107,72.92649827,130.0102874,41.47297504,15.03615769,82.35850349,1.796414982,659.2821037,19.67930825,320.5460987,151.0742468,62.99264542,35.44148925,1516.189643,49.90570968,103.0085589,31.59465938,27.74077083,552.9583076,20.33703004,1297.180737,20.6465296,10.74177641,90.91435476,1690.167599,11.74761509,1435.780788,58.36537347,13.39972308,508.4369358,148.6915363,106.2890291,1191.310986,18.53582044,7.835219647,920.2640564,2717.216713,79.30675801,27.08129553,6.349093997,15.05309532,40.02385918,295.0367446,857.2484004,1599.332229,139.4557858,54.26758459,669.5555806,2369.987306,66.0306454,5.961300357,321.1629453,13024.30953,248.6921322,11.85267831,2.368389611,67.99664996,43.79800891,23.89505417,170.8045445,2180.966409,82.54176847,32.16806237,21.01772597,11.5600531,115.0414494,106.9731668,784.8338469,42.05313532,13.57112178,247.7817879,12.23583521,8.909348945,101.7495827,3.952655859,213.3930951,2.755221033,8.953529913,123.7898476,158.5362604,206.5439864,58.80852779,8.853889137,22.25473487,223.1222486,689.8588821,7.163858301,12.87913817,32.08932093,913.8133274,2427.117285,10.20062183,5.876259829,19.26816851,909.0857374,87.74973878,22.23175755,5.726738826,59.08056933,18.55143836,338.0505971,54.23394237,8.747609289,5.409521848,4.875353872,23.22116483,119.9647272,2.652636453,7.367698888,56.35874341,108.2427898,102.0512794,129.2260156,35.61828472,241.7902695,357.1099931,17.0559155,123.2200562,36.34282274,1171.174696,14.6302287
32.29743806,15.34346782,63.13200012,110.4018999,21.68887423,1997.920787,154.3954255,39.02117747,116.2204328,26.88569809,1033.086533,22.46574013,27.49827426,670.6297846,6.648393236,24.63227875,102.09999,706.1768851,51.66625513,31.58512896,7.869729526,196.0082759,6.271695614,501.87648,505.964666,163.0117249,10.40270136,4.347474965,205.1632446,607.9658267,7.667517728,73.81396442,148.3626246,1108.569707,4.925192884,15.53051638,1500.538695,21.18059878,562.5018325,29.69289588,89.08906076,305.9993253,354.6572621,132.1463183,35.71363999,304.641172,32.02147456,27.36554554,22.74730432,30.80504185,4.86573078,79.4343631,248.2661276,217.5619438,42.61856475,8.659218682,712.3503901,14044.31868,764.8651423,45.81959701,39.12875388,25.78796166,272.0787347,255.5744407,132.0136367,14.25556897,285.7093013,239.8569654,630.3247936,205.6688225,290.5785307,4727.1731,32.50333553,589.9987487,17.93755411,237.5125731,1774.555932,143.9945868,99.01138593,212.5306355,42.55437486,20.6310408,104.6589061,3.4729648,834.9569918,21.43719033,380.9672509,175.8285933,75.75503144,47.45293161,1893.998185,83.00551553,83.51715575,42.94307521,43.28696664,813.928152,34.09518436,1439.016799,32.22524878,14.54728823,139.9361268,53.74554772,15.12413428,1807.25356,79.63477553,16.21703187,654.6043741,235.208195,121.9461432,1293.122368,30.09960481,8.963380375,1152.058836,3404.967103,112.7810844,33.31892241,6.977379583,11.33259408,58.5737355,388.8992285,1770.899674,1472.217163,209.4158852,72.55308811,1127.24327,2890.961914,99.40652605,7.515959573,461.7206144,41086.22388,794.278074,11.49566756,5.372956212,96.12892814,76.03077514,28.36723409,206.4549231,3594.426013,136.9964034,43.51536064,36.4580646,14.62638272,181.5628808,111.4774592,1280.724452,72.55250383,20.22910329,557.4993419,10.79669169,9.023376627,142.6609358,6.229403412,305.0649882,5.463612411,15.36150364,148.6914107,252.9401043,343.7957565,69.40849093,12.67179374,31.79434029,292.2709525,1119.958885,14.03907197,18.69723676,51.69027097,862.6901681,3091.61266,15.24928156,6.610245668,22.20895305,1140.201261,112.0079474,25.97752919,5.579663038,73.10862158,20.61068464,431.2496614,77.880015,8.380164353,9.374125243,4.583526388,32.09278651,144.4621364,1.723107386,7.525158138,74.64852209,166.6217835,94.5156039,137.2145235,35.64270349,282.6111484,423.2026143,23.78715765,176.8684346,15.85753597,1240.453176,24.7146874
34.9542286,14.52486071,52.80425216,105.5657336,22.11257982,1812.307816,167.6704038,39.20124897,120.3713247,29.7171743,1070.313841,18.89183229,30.30977967,719.9093962,6.34615184,23.17246754,89.30971996,665.0328092,33.51208557,35.01739382,8.116925385,184.3421929,8.071478438,103.7283264,431.1288823,188.9661259,10.15690606,3.038193511,196.0470493,606.5874201,6.727114117,66.23767461,152.4290926,1015.401504,3.414210752,4.271582588,1542.101185,16.21997988,555.6645894,61.99912102,91.05377506,296.7119309,349.5754477,148.1179124,52.0814648,308.1996671,35.17149413,27.22185873,20.62540028,33.04617142,3.871942186,85.75109248,237.0947756,216.3044729,45.85459854,8.659233252,714.426123,13771.91559,687.6560181,64.42542413,40.3933035,25.48470208,271.4538526,251.0047767,113.2277338,11.56355479,340.7380217,244.3266033,594.7503228,178.8856832,317.67972,4099.525282,33.45502709,565.7527256,16.18762352,252.7178671,87.16802874,134.340368,95.80829856,136.4741893,60.69775624,20.31650607,99.47752277,4.845878127,918.6481096,23.66421363,411.4828436,189.9463058,83.83523931,42.34354767,2189.129547,88.75564729,98.7119792,47.82856538,44.77279023,842.6390157,20.62290735,773.1813355,36.09501966,13.91412262,147.5020866,14113.65619,14.59969213,1874.68906,76.43832312,22.13539419,712.5320127,226.2029378,130.1355716,1453.95267,25.87334299,10.244993,1193.20777,3399.727304,92.78942664,39.49545501,8.119129577,30.26653786,60.39607034,387.6202487,851.9028502,5764.315378,263.0179674,81.24852721,1230.645086,3264.473668,99.5867131,6.968303135,492.1965353,17822.7759,638.9216098,13.43759758,5.537676531,105.6203279,78.62834679,32.34541676,218.771415,3441.885858,156.9021223,57.73813671,39.2212675,15.88347141,190.8920318,117.9460852,1330.555584,75.471471,21.69064578,575.3881538,14.2374459,9.86345394,144.5582489,7.006298219,332.9107951,5.642668196,11.69771545,179.624716,283.6182706,658.60697,79.48978635,14.77031976,35.28821833,300.7041643,1134.875882,15.09848667,22.26900517,66.58558004,1102.97786,3125.681325,13.71089098,8.459666158,19.73568748,1151.519397,127.9264116,22.99815919,6.777690045,76.66127674,19.82702448,440.4346912,77.81812723,9.831340981,11.43147803,5.373729743,37.49722857,165.5083042,4.332527977,8.925599392,71.78778603,164.396765,128.0896548,162.1906472,38.74667679,305.5439851,452.6643095,27.43012708,192.1131843,22.67252892,1189.122187,24.7234887
28.93958109,14.19815447,51.33360305,103.8667221,23.14347498,1746.287405,138.7277613,36.31438622,120.0758208,31.58020038,1106.898598,20.27340813,23.73561538,702.2039723,5.998536272,22.9635947,79.95187276,562.7643603,38.6308761,35.37829115,6.920461131,255.6606107,8.898427525,386.9977592,609.6520986,230.6939129,10.3006067,2.869310341,205.7127051,562.4067408,6.121660228,65.57938477,164.3519344,1001.68011,4.189488363,9.128342439,1441.751975,12.63578926,599.0362277,68.03894031,92.12714397,317.5249769,363.7554257,168.8185758,60.92609424,277.8762161,32.91459649,27.38528896,22.66683544,35.96873791,3.637260524,81.86678359,232.1194333,227.2071908,45.2803181,10.72661035,738.7407831,14668.56472,642.9617009,75.10724327,47.68438602,26.73420455,312.3104058,235.6254151,118.6583078,15.49542265,317.3207088,244.9226422,723.919405,172.1924543,359.0199665,4408.141914,31.8478316,585.7702249,19.82292057,270.5762774,2224.583188,132.7420307,100.3024471,177.7387763,52.68181377,21.55894692,104.4806317,4.450995332,972.8002114,24.41260906,492.9093744,190.5034526,87.49838361,112.3973691,2103.828684,92.23829409,117.0828924,53.84585182,49.62333524,831.4649737,22.2966517,1898.452675,35.81722307,15.27073211,150.6839685,1151.690232,15.84941717,2548.865267,77.65433674,17.22683017,731.8459986,259.8597107,131.3896245,1389.4747,26.70424591,7.61605639,1110.567809,3684.28079,84.80298516,43.83679573,8.391091181,22.63182918,63.30698811,423.1584277,769.4342333,1667.305686,199.5141415,81.7163051,1193.103552,3265.159904,98.2254623,7.688450327,520.7657242,16167.6734,591.8505006,13.84315992,5.48819282,108.8013632,72.19948744,28.86423288,216.3855038,3557.368443,161.5446269,50.31374622,37.36021291,13.39249337,195.957742,131.9802802,1303.764924,67.54820273,22.1737437,588.4820275,12.39368576,9.074103042,154.2440575,6.517742594,396.8555955,5.673808741,36.70295758,142.6847708,328.4623,552.1999436,72.47608583,16.1199479,32.85314527,312.6697363,1089.929602,15.55886924,20.50463147,61.40521675,1288.667544,2946.841858,12.03059773,7.805185018,22.05574856,1076.451054,117.0606626,21.96393342,6.032372407,77.48435251,18.65916466,490.0921076,83.22895222,8.4153543,11.83900103,4.817962432,33.35704761,163.3026596,3.388434827,8.38459051,71.15046731,161.7613736,138.5252577,201.3601836,36.88482569,282.1911431,425.808738,23.7375909,182.4469184,16.92589738,1125.944228,19.50748885
