desktopspdeReu01,desktopspdePho03,desktopspdeGen08,desktopspdeTra15,desktopspdePho16,desktopspdeGen19,desktopspdePho21,desktopspdeGen25,desktopspdeGen31,desktopspdePho33,desktopspdeGen34,desktopspdeGen36,desktopspdeLif38,desktopspdeGen39,desktopspdeBlo40,desktopspdeReu45,desktopspdeGen47,desktopspdeGen53,desktopspdePho54,desktopspdeGen58,desktopspdeLif59,desktopspdeGen60,desktopspdePho63,desktopspdeGen64,desktopspdeGen66,desktopspdeLif69,desktopspdeGen70,desktopspdeGen71,desktopspdeGen75,desktopspdeGen77,desktopspdeBus82,desktopspdeGen83,desktopspdeGen88,desktopspdeGen89,desktopspdeBlo90,desktopspdeGen92,desktopspdeVid93,desktopspdeGam94,desktopspenReu01,desktopspenPho02,desktopspenPho03,desktopspenLif04,desktopspenReu05,desktopspenGen06,desktopspenLif07,desktopspenGen08,desktopspenLif09,desktopspenLif10,desktopspenLif11,desktopspenLif12,desktopspenGam13,desktopspenReu14,desktopspenTra15,desktopspenPho16,desktopspenLif17,desktopspenLif18,desktopspenGen20,desktopspenGen19,desktopspenPho21,desktopspenLif22,desktopspenPho23,desktopspenPho24,desktopspenGen25,desktopspenVid26,desktopspenLif27,desktopspenGen28,desktopspenLif29,desktopspenLif30,desktopspenGen31,desktopspenGam32,desktopspenPho33,desktopspenGen34,desktopspenLif35,desktopspenGen36,desktopspenGen37,desktopspenLif38,desktopspenGen39,desktopspenBlo40,desktopspenGen41,desktopspenGen42,desktopspenLif43,desktopspenGam44,desktopspenReu45,desktopspenLif46,desktopspenGen47,desktopspenLif48,desktopspenGen49,desktopspenPho50,desktopspenPho51,desktopspenGen52,desktopspenGen53,desktopspenPho54,desktopspenLif55,desktopspenBlo56,desktopspenGen57,desktopspenGen58,desktopspenLif59,desktopspenGen60,desktopspenLif61,desktopspenBus62,desktopspenPho63,desktopspenGen64,desktopspenGen65,desktopspenGen66,desktopspenPho67,desktopspenBus68,desktopspenLif69,desktopspenGen70,desktopspenGen71,desktopspenLif72,desktopspenVid73,desktopspenTra74,desktopspenGen75,desktopspenGen77,desktopspenGen78,desktopspenLif79,desktopspenPho80,desktopspenLif81,desktopspenBus82,desktopspenGen83,desktopspenVid84,desktopspenGen85,desktopspenTra86,desktopspenPho87,desktopspenGen88,desktopspenGen89,desktopspenBlo90,desktopspenBus91,desktopspenGen92,desktopspenVid93,desktopspenGam94,desktopspesReu01,desktopspesPho03,desktopspesGen08,desktopspesTra15,desktopspesPho16,desktopspesGen20,desktopspesGen19,desktopspesPho21,desktopspesPho24,desktopspesGen25,desktopspesLif30,desktopspesGen31,desktopspesGam32,desktopspesGen34,desktopspesGen36,desktopspesLif38,desktopspesGen39,desktopspesBlo40,desktopspesReu45,desktopspesGen47,desktopspesPho51,desktopspesGen53,desktopspesBlo56,desktopspesGen58,desktopspesGen60,desktopspesGen64,desktopspesGen66,desktopspesLif69,desktopspesGen70,desktopspesGen71,desktopspesGen75,desktopspesGen77,desktopspesBus82,desktopspesGen83,desktopspesGen88,desktopspesGen89,desktopspesVid93,desktopspesGam94,desktopspzhPho03,desktopspzhGen20,desktopspzhGen19,desktopspzhPho21,desktopspzhGen25,desktopspzhLif30,desktopspzhGen31,desktopspzhPho33,desktopspzhGen34,desktopspzhGen36,desktopspzhLif38,desktopspzhGen39,desktopspzhBlo40,desktopspzhGen47,desktopspzhGen53,desktopspzhLif55,desktopspzhBlo56,desktopspzhGen58,desktopspzhGen60,desktopspzhGen64,desktopspzhGen66,desktopspzhLif69,desktopspzhGen75,desktopspzhGen77,desktopspzhGen83,desktopspzhGen89,desktopspzhBlo90,desktopspzhVid93,desktopspzhGam94
2.026665563,2.118492427,3.639329933,3.045044927,1.544368227,22.30484447,16.76917178,4.084895087,9.426892772,2.805323677,22.65982737,2.559120782,2.900807029,5.459035019,1.316782783,1.889324849,6.466413843,0.759725275,3.326990805,3.896528568,2.406513074,2.896943057,0.902050971,26.5881207,9.16795357,5.390120184,0.755544321,1.969688301,7.440829308,57.17961065,1.532110816,8.097245914,4.508535562,15.05098317,0.809785174,1.045184933,30.30635913,1.600260312,29.90406733,14.59748902,19.37397442,20.93242089,54.58139669,10.99704841,9.100736284,41.83301888,8.294340151,7.810478455,7.736747244,6.2006143,4.755762965,10.81441982,22.30460757,29.2405975,7.340101774,7.765044657,183.0006991,6865.440493,88.93119328,21.96077586,14.55028829,7.249391596,46.83874366,24.5107609,41.04088087,4.000585397,32.50384203,50.33108711,99.53982594,36.96030622,25.58495545,371.1022854,5.836622725,66.79768224,5.391587125,34.17868058,153.2026499,34.25235798,14.5937809,11.18012406,13.69669426,6.796034417,19.41969138,2.958332297,216.6864504,13.61057856,19.95255449,14.31172209,23.91920316,5.9930951,101.4151735,14.32742635,14.93060394,13.57368683,11.25421572,50.76585952,19.87977206,259.1159947,6.396065972,5.701831504,22.18821066,577.1072121,4.165525369,82.65214635,12.71289748,10.99161808,52.36740781,19.49496448,69.60985343,30.55494788,6.737171299,4.087720507,150.580933,1957.696632,4.685671029,13.22015937,3.731917916,7.933426726,14.17662027,30.00506903,34.28790075,26.46565647,8.380923888,23.59459184,94.20341753,178.2383369,16.54396652,3.645025166,55.01895588,836.2886603,42.88673771,2.639053053,1.907601889,6.261938648,3.523894921,4.674881113,10.10413389,48.69733091,11.68229067,1.348848136,4.909294694,2.957631217,9.145868155,11.58648434,27.15571015,8.25696738,6.424040425,9.198994828,2.231261377,2.016650386,5.802112407,1.967895046,12.10678365,3.715446887,3.414171195,5.393545316,7.485381808,14.02706306,4.233891475,3.116216251,2.513721086,12.78468989,44.76281151,2.643669128,2.60463641,3.178914284,27.61610069,24.96623135,2.894731163,5.840948385,13.84270984,60.69879899,17.56896895,7.063416848,5.194189187,13.21308669,5.340717428,26.99927468,9.433734801,9.454919481,4.306760813,5.000052646,8.413469373,9.922602245,4.772327918,4.147186295,9.880687009,13.79020789,21.7665218,14.40720275,8.450295642,20.40193054,44.70288474,9.819409383,16.07619693,5.398646646,89.40133911,6.309428601
2.176231603,2.76236038,4.316227153,3.340621991,1.581395069,29.47763954,14.46841851,4.378432186,6.092667607,2.290136169,24.00745633,2.996490997,6.168884205,12.17252454,1.569468321,2.563204578,7.56381385,6.82244814,3.413211488,4.177271901,2.046345261,3.822595656,1.027227984,23.78600797,18.38080843,4.390410419,1.631048997,1.630936555,8.143369652,37.16706343,1.986636811,8.456287638,4.805773803,19.25151657,0.914092622,1.392541286,31.10326429,1.948351043,33.47800612,15.07076884,17.81826002,20.09046584,42.81574494,12.52203678,7.767146149,45.45646037,8.912548184,7.031727642,9.646354482,6.499824682,4.675013508,11.25013838,15.35858905,20.86358729,8.978628486,7.693457981,200.7550652,5692.180521,94.37468592,24.93553307,14.55108554,7.395008431,58.30075616,26.31884632,38.15546729,6.567653622,22.45603331,51.66935328,119.9423695,39.95630562,38.48996279,622.3303554,4.46453359,63.86038441,6.161069539,38.10622174,170.8670728,49.41950564,17.91687568,20.33790537,14.27968588,13.2820032,21.2574947,2.456120276,117.4742199,9.184776792,21.71081203,14.0058342,25.9652608,9.967730685,200.1915622,12.88163143,12.76213432,13.95039204,9.860019008,45.28568783,22.34309851,587.4421624,26.28107895,6.071149685,20.59090533,809.007846,5.572287356,96.35637165,12.7916487,11.80369866,67.92522057,19.99362219,63.36627523,41.86147826,10.50300733,6.243737575,217.4886722,1610.654641,6.072998767,14.5114919,4.124422392,8.377161575,17.31794736,36.51424202,39.05626823,32.88429608,11.14687199,24.48007775,97.15643545,290.5863542,38.48261864,3.763367519,90.58350164,1252.341149,41.45235612,2.154887566,2.065246039,8.906832539,3.463286617,4.624794078,11.79370885,53.70730662,11.99907191,0.688169518,5.338200202,3.252034542,10.83343727,10.65486737,37.66341685,10.07057715,6.346973985,11.20750186,4.640521963,1.736130632,9.452515383,1.868104824,13.91684293,3.65276777,4.482756473,6.873942513,9.988860864,16.46218919,4.607719264,3.176672115,2.925115618,12.75383538,49.73173995,2.749435818,3.88040321,4.067636088,52.34731718,58.69953214,2.50603262,5.135922602,9.065693097,56.31533339,15.97180789,6.457771658,4.101242141,16.11161531,4.204699561,24.18203926,9.670895841,8.339508534,4.023570891,3.93296242,7.686561595,14.38343372,4.173026111,3.502672765,8.905225077,13.03457514,42.49376407,11.97316269,8.304410048,19.49709994,43.74340535,7.713644585,13.64100102,4.34264859,65.63200393,5.113116763
1.477216433,2.068289481,3.945272869,3.99294976,1.293297552,42.28606459,16.40965575,4.004673039,5.748188939,4.588995991,27.96447824,2.67238591,5.149081576,10.61212291,1.283056111,2.184820121,7.235788823,3.662735072,3.715580236,4.775493885,2.458886464,3.666049292,1.397917466,22.09600103,11.42869027,5.583270097,1.411918004,1.539420824,7.781476038,27.11139125,1.784030102,8.141577282,6.265343606,17.91822543,1.162698881,1.299436505,19.92716164,2.06968535,22.10822178,16.06995749,22.24308772,17.26826096,37.50297356,8.914810211,9.318512959,36.86169112,8.655485634,3.041045194,9.283667155,6.463155332,4.012906256,10.73117224,18.34267026,33.05729045,6.474448055,7.214626955,209.0614721,455.804245,119.7138266,19.69205428,14.64745072,7.321354976,56.72830008,17.90946088,31.1314896,5.395496367,20.60916171,48.49749275,74.97702525,28.31757273,31.8590474,322.8174172,5.851458137,69.07874846,5.508135303,44.44149269,68.02271162,45.460724,16.65304436,16.72829944,13.86000257,9.973891143,15.95838105,2.36958434,70.04981606,8.259871192,19.99147909,14.71649166,22.12893938,6.685991839,84.72441089,17.82331413,15.9083696,12.36638022,9.599819116,48.30434843,19.99435054,332.3708576,10.93795061,5.551860472,18.9012528,600.8777467,5.011031572,114.5723141,12.17946358,14.75202917,54.42322754,15.78255833,42.67963848,34.48575409,7.666002338,5.139833501,159.7208043,462.5138005,4.837030367,14.67090549,4.09280198,9.416045978,15.87171069,18.46577379,29.6686693,31.27829374,13.06116529,23.00880066,101.1281361,298.0644997,42.1575546,2.62063369,63.58695332,1034.720407,31.83687807,2.293031807,2.038135444,7.593676325,3.973068089,4.663204153,9.828508554,47.40729273,9.855790596,4.296391839,5.085703859,3.211455075,9.404439168,9.331839719,36.90267272,9.120953007,6.630283737,8.967450182,1.305024969,1.879694446,6.682122318,1.826724125,14.7408682,3.52969144,5.044216579,5.799502872,6.763743492,13.6617393,4.538487347,2.872431128,2.377756642,11.2954925,40.95569577,2.500534323,2.689812175,3.643492087,16.87417945,36.89873663,5.307674824,5.804402176,9.941266428,70.4311443,17.90146909,6.627751005,4.646228833,11.45478894,4.963445523,21.47787985,9.870120553,10.08230458,4.15823333,4.270837351,7.858124578,10.2311474,4.640437528,3.615346811,8.972870796,12.97258249,21.36852213,12.53959351,8.97878421,19.12827688,43.39966362,8.217871288,12.12935022,4.733716369,68.14501664,5.427427753
1.683558932,1.610415357,3.650643777,3.265454978,0.943183998,45.35414645,28.91450081,4.04762321,4.43628617,4.45665619,23.53224922,2.50588305,4.331406925,3.887897205,1.294148483,2.154397191,6.794084474,1.601308563,3.262842129,3.912881079,1.978686632,3.659846457,0.856036314,13.23594194,9.607333641,5.163010509,1.714215507,1.471623815,7.353856605,45.84945366,1.434793158,7.704854993,6.004043632,15.96094276,1.031743075,1.157683515,49.22122182,0.791354707,33.26208865,15.34060249,13.07879549,13.82070291,38.41743323,10.7259366,10.85254717,47.33359991,8.101365833,3.490460864,9.248407105,5.780244712,3.323065366,13.76791166,11.46987335,22.51188157,6.48006358,6.420308818,177.224955,706.3323125,103.8207123,29.85591934,14.2723001,7.081252744,49.42943422,33.05225415,27.54278713,5.813225687,15.64477706,44.20444847,106.3935361,26.75152488,27.86358303,275.6464296,5.175369613,76.89670007,5.429691183,52.74542561,79.08434363,20.28617287,16.58639787,16.35069085,12.73536395,10.48506235,11.58491492,2.427056884,46.93622486,6.017594751,19.3827856,13.96193447,21.57611858,6.323779277,98.39773518,12.11005192,19.63901021,12.19321126,10.21405771,70.70334963,18.04177272,142.6591798,7.850658923,5.461681352,17.8484274,478.7856459,4.486637581,125.9663037,10.96084409,12.96695509,42.97808775,22.67637418,40.41424762,31.17557609,8.501857507,3.096612168,97.77779895,288.9084601,4.670930582,13.75142413,3.509485041,8.847173513,15.87824338,18.89702973,62.45698114,37.30047151,4.611735235,22.14068749,103.0841289,304.2223888,35.5451952,2.794200586,93.5158679,824.5617473,15.27586563,2.611335272,2.071512154,9.213811769,3.925284561,4.914519455,12.29160367,54.21069175,18.23142841,4.057476711,5.148285624,3.628147716,12.74197856,10.31230299,53.7167341,10.59307045,6.66281304,11.25970206,3.378137268,2.135462679,10.8317546,1.952071619,16.63125308,3.836077169,4.886120795,6.755096653,10.60684435,15.81331529,4.745690416,3.02358398,2.572452362,19.9389314,60.63573606,2.753516282,3.739551982,4.095919776,44.76374306,47.40175019,3.995667567,5.753064985,12.01738567,59.52926862,17.01789656,7.001497502,4.708073008,12.27226554,4.973853318,23.55530813,10.29198648,9.200421545,4.338708904,4.566434472,8.26304667,11.87260229,4.687500565,3.808747441,9.343886056,14.14542315,21.93890814,13.88370901,8.950477092,19.32881306,44.36469854,9.386182502,14.86014196,5.121028815,94.95931978,5.397414688
2.472489712,2.388277456,4.167164914,3.03070169,1.515309648,27.0045611,17.10998484,3.821522377,5.386595998,5.846386993,19.88667875,2.17322066,4.625634016,10.96682221,1.638120767,2.893309246,7.008854473,8.22546781,3.917096943,5.067532259,2.701404714,4.321976577,1.155262004,19.15682763,20.01906725,4.921476559,1.477753263,1.896890054,9.459869367,21.82183572,2.527545055,7.920262796,6.963176972,17.52535134,1.487830286,1.428895169,33.88822289,1.127598961,32.87249422,15.58905618,17.29998375,28.43677048,37.752054,8.674252266,7.484670904,41.59039938,7.952749234,9.080515948,8.846483636,4.986015248,3.69906485,17.07632999,18.80966854,18.67666969,6.254172448,5.923902929,171.8026079,221.5828409,98.00232878,21.87105375,13.99344398,7.1406274,33.96421552,35.75264699,16.88447251,4.199705548,23.44431339,41.79503882,99.07856817,18.34206995,25.47119272,153.8299119,4.232501523,131.2433216,4.929676034,51.592095,56.53928743,45.4836301,16.58014189,15.81005014,12.10535114,11.04634459,11.68115235,2.476232962,30.64633984,12.72626966,18.74218174,19.59404196,18.17212846,6.213192909,74.88424742,29.50375294,19.96746758,11.24815701,9.17459387,37.95598154,19.32426426,182.0855561,8.114671649,5.746291605,20.07751198,575.3928139,4.747599242,55.76256844,10.16338237,15.95017977,37.3977156,14.40647866,38.69218906,26.70315549,8.129449123,2.634372679,39.12373447,284.2508975,4.700863278,13.81859051,3.42830644,8.7470429,16.99888453,15.79263259,36.66043035,22.55541757,14.2092523,20.9908814,89.20059766,118.2154062,31.11869855,2.949275057,37.07567038,738.7811565,25.87503382,2.526526242,1.903165427,8.323495673,2.853042163,4.72486392,11.1838556,48.94896361,10.8675189,2.639064379,4.766738789,3.282696486,10.77638988,9.965902277,37.0008088,9.649466387,6.094075734,9.686440603,-0.175718481,2.113925072,8.147285715,1.763643534,13.61667249,3.582323915,4.676930442,5.676141659,6.538283093,14.60564612,3.963034901,2.794520335,2.280485966,10.42125684,45.20768085,2.735452106,2.821998947,3.62195685,17.43569606,51.39672706,3.369281052,5.989102821,10.40644294,61.96393588,17.58847455,7.109993408,4.773289574,12.63416656,5.176245778,27.3206949,10.56115687,9.222888167,4.406348954,4.781319979,8.503849061,16.41019599,4.721509781,3.994068561,9.364945027,13.92281321,24.47053582,14.38741686,8.988779168,19.33471617,45.23482625,9.831182529,14.94624574,5.304909373,85.43573493,5.760529368
3.667000744,3.463438291,2.403334999,2.267708181,3.002789886,24.73665826,11.90876869,4.982985118,4.359641987,6.231114753,15.36150174,4.035254271,5.980795602,0.438167507,2.969528717,3.859330047,5.699460473,4.459672742,1.855852602,5.31064825,4.053214667,2.719333743,2.472593741,11.88592439,10.66747898,6.339830214,2.178298211,3.165460244,7.584801191,19.01277253,1.063669812,7.582082905,6.103703778,12.77174105,2.633821666,0.817478548,167.5021442,3.870761872,24.20623291,16.51745688,27.23962916,17.40573173,35.70130378,8.381613101,7.668714136,38.82930918,7.856248701,4.631805329,8.518884594,4.468584442,3.808891609,13.24290946,18.69915383,13.61512885,8.196007842,8.120930629,156.7736764,504.7454312,94.00559682,23.53930962,14.47252634,7.484476238,29.3302627,24.83571785,20.21475377,6.472344069,25.16802923,43.86753409,80.10151953,24.30695085,28.81062684,395.7603739,7.166499645,29.2175516,4.951286448,47.58066878,57.12903055,58.99424861,16.78092431,19.2450475,12.02364916,14.9993696,11.71808371,4.857186105,30.82761932,10.55306211,20.09466728,15.03261178,17.20787615,6.58136176,145.2501306,14.14632354,17.52740792,13.51903545,7.883099986,34.99314418,21.97173986,102.9132669,6.729735711,5.860012807,19.86545123,530.2990707,6.463318691,120.0647928,10.21231649,11.14005465,73.832814,15.56485307,55.49975709,26.44825325,7.929697013,4.63701288,83.61581133,428.2506926,4.873690317,14.2215614,5.957114173,8.617522545,18.04007752,24.38048765,26.41835404,29.74081175,5.820647096,15.81913607,88.19070093,149.5664006,12.05006157,5.264935155,29.17017169,583.0772261,26.78899256,2.660275788,2.141611084,8.690228025,3.441019141,5.065034224,11.28017944,49.37485425,13.22142241,3.380108004,4.533958722,3.316242187,11.58163738,9.548619334,31.1802643,9.642593232,6.522921752,10.03887844,2.346894903,1.928553949,8.306034476,1.905159849,14.40150128,3.663793684,4.188241221,5.506603561,7.185615621,14.35256755,4.114100699,2.912677478,2.505044962,10.81040432,48.28115272,2.736269681,3.132127049,3.734017903,19.52870786,69.25709329,3.514476135,6.169502004,11.73221318,78.74702843,18.30371399,7.130957521,4.900456859,13.61502723,5.358673492,21.7772744,11.89740537,8.435874861,4.404648156,5.005867285,8.494787985,13.19979118,4.665377096,4.184488493,9.6356477,14.38707486,21.8446684,14.38791469,10.1393758,20.44145666,45.31980738,9.84368302,25.50931954,5.505710319,86.38155044,5.714163073
1.283131472,1.927132468,2.685918887,2.549808982,0.43504495,39.45779254,21.45643583,3.574689724,2.811626585,2.781106241,15.53042784,1.753579812,2.834101824,2.115383037,1.277289105,1.883379592,5.207462472,0.697841737,1.708173392,4.187601282,1.675510331,3.245511951,0.876777768,10.89886599,4.041849297,4.975341933,0.446317573,1.627170125,7.668679729,12.15604146,0.681477376,7.502702724,5.058721292,13.16703736,0.622240865,0.890201509,209.2093481,1.656696937,21.37599173,17.07461824,22.27301528,15.7969103,41.42997134,10.27210898,7.588758043,36.4467792,7.836466048,6.047893118,8.196507654,4.435975466,4.034870887,8.994383413,14.48359711,19.37388514,6.076433929,4.913902262,119.384051,854.7697604,85.07113786,27.32718673,14.34358032,6.727394667,24.90485178,24.37156113,16.90278806,4.505096849,18.50990556,46.19290458,78.82323075,18.27396221,30.34895224,354.8964117,4.644023598,37.48290444,4.976847284,39.23765048,58.56950305,38.65460453,16.92480317,13.22731172,11.99556151,7.388186337,11.48346982,2.559262577,182.4624103,5.633920394,19.61648293,11.99212865,14.4241205,6.940669111,103.0957783,11.50436469,13.0370827,12.57805267,8.225154076,45.48402245,17.5561484,106.4618445,6.607728919,5.491299573,16.73315458,482.4386425,4.425818183,134.7541631,9.141991482,8.361076208,37.03524337,16.36862268,33.83308386,22.42033939,8.366942955,1.760139353,93.44698984,372.7507117,4.936707628,13.92323627,4.912818097,7.791436743,15.52306984,15.30339172,34.28519539,25.561071,6.471658258,18.61011481,85.46185286,76.81954417,7.241352696,2.529692756,36.33066028,561.6205976,29.96391498,2.866381788,1.837207457,8.311938305,3.348773182,4.487816275,10.44794425,44.82079487,16.07956546,2.79042751,3.993656501,2.973560448,14.1259529,8.507072567,29.53159935,8.995548563,5.981165141,8.865481685,0.05950957,1.889822798,6.567943371,1.872245625,13.33678557,3.883112685,4.02584186,5.205304156,9.108777404,13.09520753,3.629876962,2.750509559,2.414699084,19.78869802,34.3804043,2.675736616,2.735626925,3.551688015,18.06946072,35.75059923,3.232552461,5.692813535,10.27490905,70.84268099,15.00241344,6.703860994,4.39974017,15.02401069,4.638169706,21.63480416,11.2757875,9.050854146,4.167744339,4.605883714,7.503897562,13.15425672,4.321585176,3.894208944,9.282117925,13.8384515,21.01414463,13.08538484,9.933912882,19.83528841,43.15040104,8.706373248,16.57910186,5.142079605,102.054695,5.510984664
2.946667885,2.432488295,3.084003574,3.199099331,1.625099415,30.63665537,17.36704035,3.788643594,11.58253162,3.089136042,21.87081998,2.749705966,2.803093787,5.352838284,1.91786452,2.06226945,5.75163204,3.195793416,2.193296657,4.695152703,2.116435376,3.793379183,1.005472334,25.96202838,7.688108425,5.346576041,1.162856642,2.227560454,8.217766309,30.70078075,1.501794823,7.682095437,5.192415256,15.98994627,0.661565499,1.135180005,158.3392422,2.581144335,37.75155914,16.48403921,24.80255552,20.29986003,55.32260463,7.965283271,7.543373277,46.30991807,7.846417156,10.37088449,7.967844944,4.472942993,5.223257849,10.72398874,16.82882471,25.42709022,6.737780061,5.456255252,125.7259337,4011.91582,100.9753484,19.69732099,14.45188611,9.322043094,33.94626766,22.51094975,40.95155402,3.937521859,29.26353089,47.69778748,108.2449127,21.73276565,32.92696099,409.2059877,4.946100517,103.4163749,4.73193488,48.96872578,105.1949766,26.09811072,14.70804068,14.28284495,11.75862624,8.234092636,12.87615036,2.638599051,86.3848192,12.643069,18.75464265,15.09897344,15.74329502,6.192249245,106.5241098,12.45761025,17.43824972,13.78532612,8.937650897,55.83620912,18.46393638,206.0989602,5.085972336,5.51984283,18.70215714,626.2584854,3.915047568,153.0940061,9.170488904,9.287334915,35.48333224,22.13737187,39.61220994,18.29758648,7.499658777,2.375643383,265.2431561,756.7575499,4.721796686,14.02301227,3.904095016,7.036954811,16.63733854,30.4357299,37.41951668,37.47716084,6.773512108,19.00757658,89.07619168,126.872813,18.98007453,2.729136861,48.50310412,560.5021538,145.9056021,3.223087459,1.890529584,8.361188717,3.553458888,4.794715498,10.22991486,44.44373146,11.50486254,5.279735735,3.724793526,2.909578656,9.041597679,11.58525409,27.15122772,8.960380751,6.253878912,8.640720506,1.670197748,2.050497668,5.915527703,1.943846395,12.98258405,3.611177662,4.207503961,4.835191421,5.355177393,13.03419935,3.879869411,2.671997417,2.337294138,14.78438569,43.00460708,2.471155538,2.630856675,3.589035691,23.00112092,27.22839786,3.209824779,7.267583615,18.59515247,75.80703328,18.88545475,8.034841472,5.808252492,15.22235023,6.095915515,29.03957463,12.78279775,10.74611322,5.285780902,5.946442437,9.64192677,15.7948324,5.387849552,4.650348855,11.50094418,16.22052993,26.17109725,18.40830514,11.50598453,22.19725375,47.71009848,13.35273844,21.82774186,6.56686428,103.4677055,7.578265804
3.63211816,3.186569785,3.874697435,3.260758687,1.734145349,39.24929546,19.36086794,4.189195255,4.930941204,3.059126712,24.48453629,3.36442443,6.158097228,14.42442437,2.530243691,3.004294991,6.976257262,9.34245941,2.624958192,6.034152789,2.401849584,4.798022121,1.273105098,19.22849811,17.85233209,4.921061434,1.587501066,1.983102021,9.132729902,27.29854887,2.028184579,8.320954914,4.651955093,19.85074438,1.249238995,1.498666883,94.63972157,2.577084115,27.12353329,16.60719242,20.10016959,17.81243626,49.68139663,9.31172441,8.606540752,46.46482917,8.728656249,9.619454544,8.409448035,5.349598726,3.817521049,11.50531277,17.19309908,18.88981122,8.306061845,4.973110855,117.6073497,1757.46592,107.9265106,22.08867302,14.1078567,7.626246572,43.01626225,26.58192893,22.60643818,6.1917376,58.97985659,49.48585339,90.76028358,19.86201369,45.81067825,531.7328022,3.932912918,59.02951547,4.984983143,51.56516325,85.45013377,53.77330392,17.53838782,21.50733493,13.11366262,11.30599257,15.88726426,2.346915972,75.80770859,9.185815046,19.23473762,14.376274,20.31636159,8.107353364,169.7363324,13.16945123,12.78934937,15.17993579,7.104957014,43.86117496,20.57357452,140.5364306,19.42158189,5.57357271,15.8999478,589.3017404,5.497140764,188.0302429,9.687287896,8.825793185,55.72406415,19.08674093,42.65161488,22.08023932,11.35899924,2.840710224,205.5444523,733.721047,5.614296575,15.00609645,4.239187175,7.458228006,16.91222789,35.12314717,38.92653757,24.23733225,6.772021162,18.21397353,96.55603306,143.1915831,14.55081922,2.580578147,72.00193977,614.7596636,62.06229859,3.218308465,1.865141223,9.19275845,3.307981381,4.762074885,10.95730659,48.8666261,10.82628372,3.053307017,3.566316781,3.212628262,9.956705448,6.871827218,27.19847185,9.375227329,6.229747604,9.298764407,7.164334367,2.087693938,6.580234942,1.919470536,15.76377371,3.706261078,3.9007278,5.300805418,7.506829842,13.77322699,4.330648202,2.710534913,2.335632732,13.15993116,44.46315225,2.387393275,3.120551759,3.86600221,51.57037467,58.12945364,2.290080847,6.349882511,11.87350383,61.36121401,18.93233679,6.777036377,5.196540743,20.60427845,5.008573293,26.14997553,15.80809127,9.619797795,4.627947164,5.037788271,8.294015487,14.65547647,4.619685725,3.997915725,10.00086124,14.3910554,29.75480148,13.779244,10.31793586,19.65453638,45.90518309,9.423688709,18.36448952,5.585345354,83.84695156,5.907096467
2.330909721,2.555373196,3.843701889,3.786259851,1.382542893,44.38227097,16.76439579,4.085860732,7.230465768,2.913412387,26.31999965,2.868457885,5.227050141,12.42023733,2.008693257,2.745497442,7.007826715,8.364086344,4.091694175,6.584638306,2.626689082,4.527073231,1.627279702,18.76522256,13.69572574,5.53817523,1.652788288,2.068400147,9.193944014,21.51725377,1.910758417,8.01531908,5.763538773,19.72694561,1.617256418,1.580279449,70.41247612,3.484049175,17.95409437,15.72785157,29.67086035,14.72795243,41.43648493,8.768139002,8.247720539,37.43910491,8.463810545,3.934069859,8.246981914,4.950694488,4.66143095,13.51169734,19.5130618,25.35191604,5.893230087,3.984259491,133.2790566,1166.725494,115.1440734,18.40898147,13.74560203,7.202808345,41.74670303,25.92189065,18.77886408,5.179763431,34.27676377,46.17126649,68.05454624,17.03711883,34.37200734,410.2742322,5.530268283,55.18204567,5.490109245,87.88131457,58.70760346,37.78463035,17.14661946,12.7454514,12.73203796,8.823875208,10.97857857,2.101883165,72.49576449,8.182163665,19.11280795,14.16679036,13.07651343,6.702888407,171.2889969,16.78574791,13.42243033,13.67074688,7.332614099,45.98827898,19.85812564,305.31728,8.132464892,5.120854434,16.18934549,327.5375432,4.994556939,180.2567697,8.790645094,11.48122507,43.57202651,15.97267065,44.93732206,29.83616497,8.147686257,2.743508304,190.5822942,379.7637079,5.353592941,14.6626311,3.931028774,7.10356591,16.08914108,25.04282916,30.81018773,31.10683358,10.87497888,9.953418571,100.9997159,269.6201946,16.32074289,2.021823921,57.71904812,656.5019059,63.57107147,3.084760444,1.685388977,8.884281452,3.655502872,4.543311229,10.02357197,46.80436975,16.21240172,0.78729424,4.316626193,3.102326984,7.989464916,10.39532733,27.80113821,8.554134939,6.138263629,8.465231595,0.73893766,2.001084603,4.823207654,1.976535106,16.48700615,3.575448367,3.651352808,4.901673017,5.744628923,12.04060498,4.136343988,2.4676708,2.031749109,10.63959669,43.89451727,2.112101781,2.550206599,3.663197279,14.56962337,28.09733042,3.287373454,6.329014217,11.9976956,69.48936916,17.52915155,6.910714099,5.335029598,13.11228506,5.023723103,23.9424933,14.50299016,9.805877044,4.612966151,4.994404563,8.31335107,12.90716737,4.84119435,3.936117953,10.00410143,14.34795649,21.5528937,13.83830098,10.59600207,20.07291562,46.10750758,9.463418835,15.78754985,5.574542982,82.50507137,6.582558353
