ForecastInterval,date,Series,Actual,OLS.rec,OLS.unrec,ETS.rec,ETS.unrec,ARIMA.rec,ARIMA.unrec,OLS.rec.lower,OLS.rec.upper,OLS.unrec.lower,OLS.unrec.upper,ETS.rec.lower,ETS.rec.upper,ETS.unrec.lower,ETS.unrec.upper,ARIMA.rec.lower,ARIMA.rec.upper,ARIMA.unrec.lower,ARIMA.unrec.upper
24Step,4,Total,27592.41231,24973.0068636838,25445.9945026426,26615.0200325226,27061.3832321427,26699.1424402528,26406.0536708861,24098.844349659,25847.1693777086,21997.4140217071,28894.5749835782,25694.8460268571,27535.1940381881,23383.1181257555,30739.64833853,25829.8530179047,27568.431862601,23031.9250168643,29780.1823249079
24Step,5,Total,23848.81112,18797.5201536162,19087.7205378763,20511.2996684179,20919.2426317531,20227.6006712341,19777.515340569,17915.8727491179,19679.1675581145,15681.8638784431,22493.5771973095,19734.5362882808,21288.0630485551,17945.6718385856,23892.8134249206,19355.2257576195,21099.9755848487,16386.7342687161,23168.2964124219
24Step,6,Total,21460.26996,18930.935661578,19429.5484724814,20578.5357060998,21014.6287595348,20547.4483709192,19972.4712904626,18054.5262063909,19807.3451167651,15972.5598623014,22886.5370826615,19786.0818199751,21370.9895922246,18000.8364780925,24028.4210409771,19672.1650954649,21422.7316463736,16559.3488109785,23385.5937699468
24Step,7,Total,26037.67736,23454.299014933,23807.0331044603,25149.0073142165,25550.6056579634,24167.9527507701,24376.3578722667,22581.1500957615,24327.4479341045,20398.8971002137,27215.169108707,24197.5533617631,26100.4612666698,21969.385338583,29131.8259773439,23290.6092451758,25045.2962563643,20951.4959735843,27801.219770949
24Step,8,Total,24002.54678,20811.3416799236,21180.4074263096,22665.631557187,23058.8499952254,21659.1948818614,21614.5678208661,19939.7170840772,21682.96627577,17764.0063448419,24596.8085077774,21763.4360428938,23567.8270714802,19736.5161223958,26381.183868055,20780.5068844568,22537.882879266,18184.3950688746,25044.7405728577
24Step,9,Total,24902.66091,21940.9903810944,22065.7023853192,23696.0462774561,24203.7832497534,22084.0906790508,21969.0939068962,21072.4352015145,22809.5455606743,18677.6983170465,25453.7064535919,22786.1204311562,24605.972123756,20716.3236755037,27691.2428240032,21204.2654203872,22963.9159377145,18534.8591274649,25403.3286863275
24Step,10,Total,27184.06202,24938.6739582613,25313.8217546958,26440.4564479284,26961.7930203126,26062.4488123864,25688.7536711281,24060.1322658502,25817.2156506724,21881.9330534865,28745.710455905,25466.2590604698,27414.6538353869,23117.6177138429,30805.9683267823,25181.7210019095,26943.1766228632,22252.4426927989,29125.0646494573
24Step,11,Total,26563.1426,20492.7865890797,21057.4171507511,22153.6110638271,22484.3385661193,22345.1019033286,21590.052664196,19611.9052848972,21373.6678932622,17589.6687122016,24525.1655893006,21297.5432898012,23009.678837853,19118.8743347639,25849.8027974748,21463.610953852,23226.5928528051,18152.5695990096,25027.5357293824
24Step,12,Total,24982.02445,20898.2769837111,21257.8813803932,22610.3822774068,22763.6514722998,22338.3309406212,21429.2194928133,20024.8985014554,21771.6554659668,17838.1573612459,24677.6053995405,21724.4094429337,23496.3551118799,19337.1173256486,26190.1856189511,21456.1769878715,23220.4848933709,17990.9840466308,24867.4549389959
24Step,13,Total,45625.4878,43046.4245367977,43244.9968131172,44392.5012045774,45211.2986685526,44157.131495896,43554.7849748177,41820.506152071,44272.3429215244,39843.4918836963,46646.5017425382,42831.4413511861,45953.5610579686,39069.9208083079,51352.6765287973,43230.7666154167,45083.4963763753,40029.7140008247,47079.8559488107
24Step,14,Total,23227.92831,17598.8716988815,17694.5820480196,19454.3097649216,19823.0688638407,19297.3939398074,17911.6443874621,16640.7145189303,18557.0288788327,14299.3268074603,21089.8372885788,18650.2079864824,20258.4115433609,16561.2393757735,23084.8983519079,18369.6784160117,20225.1094636031,14384.7595307091,21438.5292442152
24Step,15,Total,25156.54883,20102.0396787984,20217.842476936,22115.1440030888,22319.8713488474,22543.5456942912,20978.5249219995,19236.2512518084,20967.8281057884,16817.7512582517,23617.9336956202,21232.4257067615,22997.8622994161,18774.0788725366,25865.6638251581,21614.0891074302,23473.0022811522,17445.0983387294,24511.9515052695
24Step,16,Total,27581.72132,24838.7492653307,24964.6284666809,26696.7205746132,27061.3832321427,26658.5075814942,25579.2264606492,23962.9263540111,25714.5721766503,21564.5502941352,28364.7066392267,25689.1601678387,27704.2809813877,22971.8265252716,31150.9399390139,25727.1074985214,27589.907664467,22039.680557638,29118.7723636605
24Step,17,Total,24489.2219,18681.6230103612,18785.2588537825,20597.0990430581,20919.2426317531,20245.2496299864,19203.2762915421,17808.8276998948,19554.4183208276,15388.8406682433,22181.6770393217,19717.5746244698,21476.6234616464,17449.7624420854,24388.7228214208,19312.5933739184,21177.9058860543,15662.4393832674,22744.1131998169
24Step,18,Total,21772.99005,18823.9308599202,18958.8357027593,20670.833784189,21014.6287595348,20709.3799537457,19368.2777515209,17957.7923390567,19690.0693807837,15557.9578350165,22359.7135705021,19772.9213493329,21568.7462190451,17510.5524857031,24518.7050333665,19775.6320675431,21643.1278399484,15825.9239823405,22910.6315207014
24Step,19,Total,28460.57475,23382.4950932733,23508.1262337077,25258.1114102987,25550.6056579634,24239.3674724507,24006.9685111715,22516.1078039837,24248.8823825629,20110.5381661223,26905.7143012931,24189.9383370105,26326.284483587,21547.9802081308,29553.2311077961,23304.6267691075,25174.1081757939,20463.8074326456,27550.1295896973
24Step,20,Total,24100.44663,20749.5900682279,20847.3624822269,22767.7794902201,23058.8499952254,21862.3904744867,21250.9126638759,19882.6140488628,21616.566087593,17450.7852291153,24243.9397353384,21748.7846745115,23786.7743059288,19286.0354462842,26831.6645441667,20926.8127537704,22797.968195203,17707.3794946596,24794.4458330922
24Step,21,Total,24800.03376,21887.4044886776,21961.3881830645,23784.7679401096,24203.7832497534,22167.3695979426,21781.7266964101,21024.5365944683,22750.2723828869,18566.837107208,25355.9392589211,22770.9270272243,24798.6088529949,20284.7269328903,28122.8395666166,21231.01264878,23103.7265471052,18237.9206400946,25325.5327527256
24Step,22,Total,30039.10699,24853.2981266658,24965.766264789,26514.1337202931,26961.7930203126,26032.0598463434,25370.9006837143,23985.6453364682,25720.9509168634,21567.4661272803,28364.0664022976,25445.4182537161,27582.8491868701,22722.1556587317,31201.4303818935,25095.0032333929,26969.1164592939,21826.9955549016,28914.805812527
24Step,23,Total,27320.91891,20395.3367345497,20530.9417059105,22215.0372553268,22484.3385661193,22616.3102820739,21226.3127893524,19519.3085167604,21271.364952339,17130.4341382693,23931.4492735517,21264.6990808174,23165.3754298362,18673.3642801604,26295.3128520783,21678.6004483635,23554.0201157843,17682.3726324584,24770.2529462463
24Step,24,Total,24604.31077,20765.2675354809,20886.8178870502,22674.5338319139,22763.6514722998,22513.2772781177,21196.3538575113,19824.6951228953,21705.8399480665,17488.2463232704,24285.38945083,21690.0739527272,23658.9937111006,18898.4955306097,26628.80741399,21574.9612452727,23451.5933109628,17652.3700115513,24740.3377034713
1Step,1,BACBus,3.5673682,35.9446752835101,29.5275720150329,24.9085137548899,23.0839226994702,31.2054879014436,24.4770878668004,,,,,2.48628219828664,136.215997544757,2.02187765873221,99.2028706723043,2.58524439645896,111.544046843309,2.10403463885263,100.376972982988
1Step,2,BACBus,5.8772697,49.0226153537279,49.4311152905925,30.4948801893029,22.5110249334209,30.742335531263,23.9227451402919,,,,,2.52401271840033,108.299587253984,1.98819550229923,98.5921548427259,2.55144856034679,111.116880597393,2.06975055880736,99.7801541980608
1Step,3,BACBus,5.2498244,28.6367773598762,26.3212973156287,25.0067585079609,22.0008838519055,38.6264665491742,23.4709708765783,,,,,2.17146042857363,105.26200894347,1.95845894331817,98.0197443172619,3.21861848232105,117.786120680322,2.04193702946523,99.2547410207263
1Step,4,BACBus,4.8431835,18.5260450166084,18.3639290574897,20.6954340964546,21.4679298030245,30.6643021628107,23.0376781966888,,,,,1.89013768697722,97.1180780083975,1.9279873608882,97.4316510847976,2.54464498525192,110.751710657282,2.0155917405805,98.7476767131371
1Step,5,BACBus,0,52.3790081277176,50.8346547854864,28.4812915500306,18.6818693493468,19.3908667657948,22.6259057421717,,,,,2.39033079487499,108.347918459426,1.78279146895101,94.9133457444585,1.88226868266496,101.378863706059,1.99082413350785,98.2602925850081
1Step,6,BACBus,7.7764226,18.812372220613,17.9673648098463,16.1334230127381,18.6023581669101,28.9949567478498,22.1389024298789,,,,,1.67458349769975,93.6694087787783,1.77738610838329,94.7079666026043,2.42774119274265,109.290109392152,1.96243056738696,97.7390455354224
1Step,7,BACBus,55.3225699,21.4406779650343,19.1398707801881,19.094329787275,18.5246645489833,22.3616054197429,21.8436792514833,,,,,1.91045991274752,104.810494345362,1.77170850527648,94.4710088772821,2.0293293136394,103.641139247572,1.9445965645953,97.3334139586052
1Step,8,BACBus,11.1012241,24.0095645739428,20.0325583085149,20.8739865801684,18.7230015047729,35.5795492732939,22.5188312944657,,,,,1.9375321093596,100.977602373897,1.78139745264254,94.636778581649,2.93628503762375,114.759946765672,1.98201458366816,97.8637539960658
1Step,9,BACBus,39.4165961,31.693609042858,29.5530197664167,22.5860992179132,18.7064445759248,29.7450063182167,22.2742632248547,,,,,2.00509335781577,100.04057972388,1.77860949049523,94.442091296019,2.47822688997445,109.708812464617,1.96669711377675,97.4904456186746
1Step,10,BACBus,13.6432819,28.5490055683714,25.2532517979503,18.4276345133352,18.7621446749735,44.2503561582708,22.6279499963398,,,,,1.89206579007791,105.259791917691,1.77995174360646,94.3605901022139,3.85225126930339,122.319058435256,1.98539969250548,97.6375008068989
1Step,11,BACBus,19.2962818,34.5401618190984,31.2978079153182,25.1220448220754,18.7518432399093,36.5913317875159,22.4348323473112,,,,,2.21408644894189,109.505658129703,1.77745181121861,94.1687582477802,3.0279949140286,115.401926663039,1.97286601633623,97.3020084955651
1Step,12,BACBus,14.7168962,21.7772356608033,17.8602438436968,17.893712704773,18.753627893249,37.2091584491804,22.3671582837558,,,,,1.75505975713356,95.1536205393845,1.77551909624702,93.984117507627,3.08634057485173,115.780139019115,1.96738823635519,97.0616156819636
1Step,13,BACBus,0,30.4324267906871,28.8705667895498,24.5909672878018,18.7289107959618,27.9480936536853,22.2090763124722,,,,,2.52375779613293,140.369971151327,1.77232990421168,93.781935231698,2.35444629668824,107.798487773492,1.95687654205736,96.7547157443525
1Step,14,BACBus,44.244734,47.092452344183,44.0359744698179,27.0390589771875,18.6917798770869,20.496183891403,21.7719924269894,,,,,2.28360305850588,105.198711691096,1.76907014199656,93.6194381431247,1.92886925336264,101.639590114521,1.93140147385427,96.2812393422086
1Step,15,BACBus,12.6453515,24.4965853720574,23.5688546387598,23.164184686574,18.7718565626091,26.1918801764472,22.2001920702583,,,,,2.08841439546317,105.964377295814,1.77204860255488,93.5952480372117,2.24433413036979,106.485257078143,1.95437689211311,96.5245563438012
1Step,16,BACBus,0,18.2930007573077,16.648970191433,19.737358943807,18.7459158305741,26.7205952853469,22.0097788006967,,,,,1.85069039348474,97.2444827392384,1.76887348281599,93.3985999021813,2.27733927194275,106.9738715456,1.9421337705913,96.1990952041361
1Step,17,BACBus,28.8994128,46.9801187677461,46.7075172535758,29.3077897234407,18.6560751353072,18.0675160634641,21.591226056463,,,,,2.45275078420211,110.252054236212,1.76305244777193,93.1969253759502,1.81308992342643,99.6353899995489,1.91778276590106,95.7428988453643
1Step,18,BACBus,31.4809564,19.5180160936511,16.6400957907836,18.5762224419054,18.7017933968442,23.519750789314,21.7236825442543,,,,,1.78428068151051,95.4254949610043,1.76353224694077,93.0695200865165,2.08480615427844,103.832492355801,1.92355509343366,95.6807185031971
1Step,19,BACBus,0,24.1587761293553,19.8467579497518,22.0926948443767,18.7464472205871,32.5266186075171,21.9016661716959,,,,,2.04430431649751,106.264681703457,1.76407538076619,92.9507702250194,2.68221578042317,111.2434782579,1.93202181296638,95.663238366487
1Step,20,BACBus,5.7168654,22.1451314051619,23.4940881011298,22.3223806944141,18.6956548948081,23.9628541680248,21.4945027470613,,,,,2.02219612604522,103.098800439483,1.76020396479341,92.7834746523712,2.1082216465475,104.039667300132,1.90830932030405,95.2188542578599
1Step,21,BACBus,7.1162985,29.4732660279871,28.8470604414768,24.6356978234338,18.6145918956626,25.275067740868,21.2112293516811,,,,,2.12027147335408,101.360097063075,1.75456925607921,92.5668516362104,2.18464772425754,105.161851336165,1.89139297750602,94.8454545592807
1Step,22,BACBus,13.7555817,26.3908087511522,24.6648565004156,20.2572891458016,18.5541615176799,29.6769529910194,20.9654943057144,,,,,1.96585094302945,105.862283970823,1.74991247944618,92.3628108463349,2.46793590689724,108.443581487101,1.87659334023593,94.4972729031338
1Step,23,BACBus,28.3585435,32.4250638288934,31.0626533011123,25.3932189911384,18.5427289552904,24.6563086281957,20.8428554506985,,,,,2.22038012658829,108.694534015112,1.74751784695426,92.1836905388471,2.14097721065132,103.780620684246,1.86835375864321,94.2308950804611
1Step,24,BACBus,9.7733451,25.398362190747,21.5237466375083,18.8298342260193,18.5819043057737,28.7015228470713,20.9666752192556,,,,,1.78899654508116,94.9418071354894,1.74774999906885,92.0565033096575,2.39658600604918,106.938788575432,1.87351511260833,94.1677746091279
1Step,1,Total,44072.73924,43541.7701503189,43832.5380049753,44301.7195217605,45211.2986685526,44296.0945420406,44947.713689646,,,,,42817.5834228459,45785.8556206751,39335.6976021206,51086.8997349846,43451.1980734519,45140.9910106293,41783.6189361688,48111.8084431233
1Step,2,Total,19930.74937,17925.8015475281,17861.438208163,19352.6038354664,19640.0843856183,19196.7335815905,18870.5650429259,,,,,18661.990720962,20043.2169499708,17092.7825170583,22187.3862541783,18350.7503021075,20042.7168610736,15710.281872147,22030.8482137049
1Step,3,Total,24987.14802,20760.8582503007,21201.733706814,22035.9944653414,22171.6083621659,22545.0853899501,21847.113004174,,,,,21272.3482044028,22799.64072628,19303.0964233908,25040.120300941,21701.6814058351,23388.4893740652,18694.4606020669,24999.7654062811
1Step,4,Total,27592.41231,25882.3590667628,26688.0417653027,26888.9872159043,27352.5456815703,27092.8566325127,27375.7522120681,,,,,25983.1755067851,27794.7989250236,23794.5393186782,30910.5520444625,26250.8397070747,27934.8735579507,24258.5512801329,30492.9531440034
1Step,5,Total,23848.81112,19497.3702883421,19812.394206131,20824.5217276849,21244.0831232025,20573.9981868041,21196.5123930277,,,,,20067.6058117324,21581.4376436374,18487.6099852805,24000.5562611245,19731.8219351339,21416.1744384744,18087.1861718841,24305.8386141713
1Step,6,Total,21460.26996,20099.2375164835,21051.6208051257,21115.8571260598,21795.3663734472,21082.9609463935,21696.8769332281,,,,,20342.2707018176,21889.443550302,18955.3157060299,24635.4170408644,20239.7203737882,21926.2015189988,18572.5580277025,24821.1958387537
1Step,7,Total,26037.67736,24117.3542321675,24659.6403496605,25659.5949911821,26266.9565885931,24900.8518393701,26409.5532787273,,,,,24746.012119157,26573.1778632072,22852.2869865414,29681.6261906448,24060.5194618718,25741.1842168684,23293.7817694284,29525.3247880261
1Step,8,Total,24002.54678,21409.8863731517,22143.6387001072,23129.0822413321,23791.2605882768,22235.9490319158,23600.5901601405,,,,,22266.6959772887,23991.4685053754,20705.5533020233,26876.9678745304,21393.9365810097,23077.9614828218,20485.2717042099,26715.9086160711
1Step,9,Total,24902.66091,23015.3349457835,23094.7640496807,24213.144186184,24824.8054520618,22718.1172834704,22947.5907176178,,,,,23342.3501900189,25083.938182349,21612.7570595784,28036.8538445452,21872.6228655549,23563.6117013859,19773.9756300138,26121.2058052219
1Step,10,Total,27184.06202,26114.7910080446,26574.2181908819,27083.2586857036,27729.8072187687,26792.1017361614,27091.4766375453,,,,,26161.2429766476,28005.2743947596,24151.9734209044,31307.641016633,25947.5138614259,27636.6896108969,23923.696761725,30259.2565133656
1Step,11,Total,26563.1426,21598.0988233245,22179.674906735,22754.9428832808,23225.2653572463,22998.4747972622,23127.802668809,,,,,21966.0283106501,23543.8574559115,20235.2519008357,26215.278813657,22156.7396031574,23840.2099913671,19968.3198327638,26287.2855048543
1Step,12,Total,24982.02445,22577.6170828556,23441.6795724342,23579.1178542332,24031.0657312744,23358.5784121715,23976.5303031207,,,,,22737.372555037,24420.8631534295,20912.3959538872,27149.7355086616,22520.4459731937,24196.7108511493,20855.5709245858,27097.4896816556
1Step,13,Total,45625.4878,44350.8398107315,44903.7733200128,45622.5774476967,46336.0074686557,45262.0640060832,46323.8865472285,,,,,44092.9753053835,47152.1795900098,40332.7488177469,52339.2661195646,44422.989191734,46101.1388204323,43207.3523576102,49440.4207368467
1Step,14,Total,23227.92831,19088.7649138595,19457.4207835791,20516.4866745476,21040.1044888136,20659.8280195034,21118.983557823,,,,,19766.0544854903,21266.9188636048,18319.9298163858,23760.2791612414,19823.1806606945,21496.4753783122,18008.1504455357,24229.8166701102
1Step,15,Total,25156.54883,22077.0020932889,23708.4727341636,23507.7424947366,24046.3372625426,23974.9153693106,24722.0866331685,,,,,22674.4612823914,24341.0237070817,20925.823489196,27166.8510358891,23135.1253128163,24814.7054258049,21606.5766817236,27837.5965846134
1Step,16,Total,27581.72132,26407.3217804774,27651.4706972515,28094.9440471331,28866.9012262191,27845.7399913174,29246.1359707411,,,,,27139.0397850362,29050.8483092301,25126.2688424212,32607.5336100171,27007.0624242745,28684.4175583603,26136.4307701351,32355.8411713472
1Step,17,Total,24489.2219,20632.1673207343,21583.8413051608,22017.9382381618,22617.7572444261,22005.9514727109,23386.4225046876,,,,,21222.7176257924,22813.1588505312,19691.1463291114,25544.3681597407,21168.0926624901,22843.8102829317,20280.8764844739,26491.9685249012
1Step,18,Total,21772.99005,20731.9291217977,21940.3569467967,22136.8412426157,22874.4164474254,21787.9942730119,22863.0686430321,,,,,21325.2654457524,22948.417039479,19912.9549141408,25835.87798071,20950.5191266507,22625.4694193732,19759.932515388,25966.2047706763
1Step,19,Total,28460.57475,24926.6961859282,25677.7536512069,26685.159391583,27192.0320265894,25644.8189660646,27621.8929616796,,,,,25739.579882221,27630.7389009449,23675.4296499397,30708.6344032391,24808.0096490158,26481.6282831135,24524.0099773676,30719.7759459915
1Step,20,Total,24100.44663,22784.9192377158,23934.444793837,24229.164765473,24948.3217725397,23557.7404641521,24946.237936426,,,,,23335.6151691517,25122.7143617943,21726.1692414138,28170.4743036655,22722.5448714919,24392.9360568122,21852.6700899537,28039.8057828983
1Step,21,Total,24800.03376,23672.8612278885,24485.5486603235,25210.800802449,25815.1582090258,23839.3695718999,25701.2156342074,,,,,24315.0950103775,26106.5065945205,22485.8641454031,29144.4522726485,23005.1168550181,24673.6222887817,22613.0422696091,28789.3889988056
1Step,22,Total,30039.10699,26542.0885146074,27079.9307371076,27953.25024465,28523.4021305124,27208.5699827502,28764.0456407945,,,,,26992.4139943672,28914.0864949328,24851.4481417328,32195.356119292,26374.9801614994,28042.159804001,25678.6254139129,31849.465867676
